sweep,magnetizzazione_su_spin
500,0.138672
1000,-0.154297
1500,0.009766
2000,0.033203
2500,-0.095703
3000,-0.138672
3500,-0.091797
4000,0.171875
4500,-0.025391
5000,-0.025391
5500,-0.023438
6000,-0.025391
6500,-0.029297
7000,-0.011719
7500,-0.101562
8000,-0.046875
8500,-0.099609
9000,-0.056641
9500,-0.101562
10000,-0.099609
10500,-0.019531
11000,0.011719
11500,-0.130859
12000,0.060547
12500,0.011719
13000,0.000000
13500,-0.130859
14000,0.044922
14500,0.054688
15000,0.042969
15500,-0.037109
16000,0.083984
16500,-0.046875
17000,0.021484
17500,-0.003906
18000,-0.080078
18500,0.125000
19000,-0.148438
19500,-0.015625
20000,-0.046875
20500,0.019531
21000,0.089844
21500,0.058594
22000,-0.023438
22500,-0.023438
23000,0.033203
23500,0.154297
24000,-0.128906
24500,-0.136719
25000,-0.091797
25500,-0.074219
26000,0.169922
26500,-0.111328
27000,-0.027344
27500,0.048828
28000,0.015625
28500,-0.072266
29000,0.066406
29500,0.037109
30000,-0.121094
30500,-0.158203
31000,-0.085938
31500,-0.105469
32000,-0.035156
32500,0.015625
33000,0.050781
33500,0.085938
34000,-0.048828
34500,-0.025391
35000,-0.044922
35500,0.109375
36000,-0.085938
36500,-0.091797
37000,0.009766
37500,-0.066406
38000,-0.058594
38500,-0.095703
39000,0.136719
39500,-0.236328
40000,-0.027344
40500,0.029297
41000,-0.111328
41500,0.078125
42000,-0.125000
42500,0.042969
43000,-0.023438
43500,-0.033203
44000,0.001953
44500,0.025391
45000,0.095703
45500,0.019531
46000,0.031250
46500,0.083984
47000,-0.060547
47500,-0.031250
48000,-0.037109
48500,0.070312
49000,0.021484
49500,0.093750
50000,-0.158203
