sweep,magnetizzazione_su_spin
500,-0.919922
1000,-0.939453
1500,-0.869141
2000,-0.945312
2500,-0.937500
3000,-0.949219
3500,-0.919922
4000,-0.894531
4500,-0.910156
5000,-0.906250
5500,-0.931641
6000,-0.910156
6500,-0.912109
7000,-0.878906
7500,-0.937500
8000,-0.912109
8500,-0.855469
9000,-0.898438
9500,-0.958984
10000,-0.912109
10500,-0.902344
11000,-0.947266
11500,-0.863281
12000,-0.873047
12500,-0.933594
13000,-0.832031
13500,-0.941406
14000,-0.890625
14500,-0.908203
15000,-0.916016
15500,-0.941406
16000,-0.919922
16500,-0.945312
17000,-0.865234
17500,-0.912109
18000,-0.931641
18500,-0.914062
19000,-0.876953
19500,-0.900391
20000,-0.886719
20500,-0.955078
21000,-0.916016
21500,-0.916016
22000,-0.943359
22500,-0.937500
23000,-0.884766
23500,-0.949219
24000,-0.927734
24500,-0.916016
25000,-0.935547
25500,-0.927734
26000,-0.882812
26500,-0.919922
27000,-0.923828
27500,-0.867188
28000,-0.933594
28500,-0.908203
29000,-0.890625
29500,-0.882812
30000,-0.882812
30500,-0.908203
31000,-0.925781
31500,-0.917969
32000,-0.929688
32500,-0.865234
33000,-0.876953
33500,-0.890625
34000,-0.917969
34500,-0.900391
35000,-0.931641
35500,-0.904297
36000,-0.876953
36500,-0.888672
37000,-0.867188
37500,-0.916016
38000,-0.925781
38500,-0.851562
39000,-0.908203
39500,-0.925781
40000,-0.898438
40500,-0.900391
41000,-0.906250
41500,-0.886719
42000,-0.933594
42500,-0.902344
43000,-0.933594
43500,-0.908203
44000,-0.945312
44500,-0.941406
45000,-0.908203
45500,-0.921875
46000,-0.886719
46500,-0.916016
47000,-0.878906
47500,-0.873047
48000,-0.910156
48500,-0.966797
49000,-0.886719
49500,-0.916016
50000,-0.958984
