sweep,magnetizzazione_su_spin
500,-0.986328
1000,-0.990234
1500,-0.996094
2000,-0.990234
2500,-0.994141
3000,-0.990234
3500,-0.968750
4000,-0.984375
4500,-0.984375
5000,-0.984375
5500,-0.984375
6000,-0.976562
6500,-0.992188
7000,-0.984375
7500,-0.990234
8000,-0.994141
8500,-0.994141
9000,-0.988281
9500,-0.998047
10000,-0.994141
10500,-0.984375
11000,-0.992188
11500,-0.978516
12000,-0.990234
12500,-0.994141
13000,-0.988281
13500,-0.994141
14000,-0.984375
14500,-0.988281
15000,-0.980469
15500,-0.994141
16000,-0.996094
16500,-0.994141
17000,-0.980469
17500,-0.990234
18000,-0.992188
18500,-0.984375
19000,-0.990234
19500,-0.994141
20000,-0.992188
20500,-0.988281
21000,-0.976562
21500,-0.996094
22000,-0.990234
22500,-0.986328
23000,-0.992188
23500,-0.996094
24000,-0.984375
24500,-0.992188
25000,-0.982422
25500,-0.988281
26000,-0.990234
26500,-0.986328
27000,-0.992188
27500,-0.992188
28000,-0.996094
28500,-0.982422
29000,-0.992188
29500,-1.000000
30000,-0.978516
30500,-0.994141
31000,-0.984375
31500,-0.994141
32000,-0.992188
32500,-0.994141
33000,-0.990234
33500,-0.996094
34000,-0.996094
34500,-0.988281
35000,-0.978516
35500,-0.984375
36000,-0.992188
36500,-0.990234
37000,-0.990234
37500,-0.986328
38000,-0.982422
38500,-0.990234
39000,-0.988281
39500,-0.992188
40000,-0.984375
40500,-0.992188
41000,-0.982422
41500,-0.996094
42000,-0.990234
42500,-0.992188
43000,-0.994141
43500,-0.972656
44000,-0.994141
44500,-0.996094
45000,-0.986328
45500,-0.990234
46000,-0.984375
46500,-0.988281
47000,-0.996094
47500,-0.992188
48000,-0.994141
48500,-0.984375
49000,-0.996094
49500,-0.974609
50000,-0.984375
