sweep,magnetizzazione_su_spin
500,0.320312
1000,0.361328
1500,0.119141
2000,-0.294922
2500,-0.234375
3000,-0.023438
3500,0.101562
4000,0.246094
4500,0.019531
5000,-0.015625
5500,0.126953
6000,0.099609
6500,0.062500
7000,-0.207031
7500,-0.062500
8000,-0.076172
8500,-0.216797
9000,-0.316406
9500,0.250000
10000,0.070312
10500,0.183594
11000,0.203125
11500,-0.031250
12000,-0.048828
12500,0.019531
13000,0.185547
13500,0.175781
14000,0.013672
14500,0.054688
15000,0.031250
15500,-0.248047
16000,-0.287109
16500,0.232422
17000,0.097656
17500,0.089844
18000,0.011719
18500,0.058594
19000,-0.304688
19500,-0.355469
20000,0.134766
20500,0.273438
21000,0.042969
21500,-0.117188
22000,0.148438
22500,0.056641
23000,-0.406250
23500,-0.041016
24000,0.222656
24500,-0.064453
25000,-0.064453
25500,0.189453
26000,0.273438
26500,-0.257812
27000,0.263672
27500,-0.160156
28000,-0.085938
28500,0.267578
29000,-0.308594
29500,-0.232422
30000,-0.117188
30500,-0.011719
31000,-0.212891
31500,0.310547
32000,0.197266
32500,0.453125
33000,-0.035156
33500,-0.406250
34000,-0.322266
34500,-0.250000
35000,0.177734
35500,-0.417969
36000,0.089844
36500,0.142578
37000,-0.029297
37500,0.466797
38000,-0.138672
38500,0.105469
39000,-0.015625
39500,0.494141
40000,-0.064453
40500,0.109375
41000,-0.156250
41500,0.351562
42000,-0.199219
42500,-0.189453
43000,-0.037109
43500,-0.285156
44000,0.341797
44500,0.175781
45000,-0.257812
45500,0.238281
46000,-0.203125
46500,-0.173828
47000,-0.169922
47500,-0.066406
48000,0.328125
48500,-0.300781
49000,-0.083984
49500,-0.009766
50000,0.160156
