sweep,magnetizzazione_su_spin
500,-0.990234
1000,-0.996094
1500,-1.000000
2000,-0.998047
2500,-0.996094
3000,-1.000000
3500,-0.998047
4000,-0.996094
4500,-0.994141
5000,-0.998047
5500,-1.000000
6000,-0.990234
6500,-0.994141
7000,-0.990234
7500,-1.000000
8000,-0.998047
8500,-1.000000
9000,-1.000000
9500,-0.994141
10000,-0.992188
10500,-0.988281
11000,-1.000000
11500,-1.000000
12000,-0.984375
12500,-0.992188
13000,-0.996094
13500,-0.996094
14000,-0.990234
14500,-0.998047
15000,-0.996094
15500,-0.998047
16000,-0.998047
16500,-1.000000
17000,-0.998047
17500,-0.998047
18000,-0.996094
18500,-0.992188
19000,-1.000000
19500,-1.000000
20000,-0.994141
20500,-0.996094
21000,-0.996094
21500,-0.996094
22000,-0.992188
22500,-0.994141
23000,-0.994141
23500,-1.000000
24000,-0.996094
24500,-0.998047
25000,-0.998047
25500,-0.988281
26000,-0.994141
26500,-0.998047
27000,-0.996094
27500,-0.998047
28000,-0.998047
28500,-0.990234
29000,-0.992188
29500,-0.996094
30000,-1.000000
30500,-0.998047
31000,-1.000000
31500,-0.996094
32000,-1.000000
32500,-1.000000
33000,-0.984375
33500,-0.994141
34000,-0.998047
34500,-0.996094
35000,-0.996094
35500,-1.000000
36000,-0.994141
36500,-1.000000
37000,-0.992188
37500,-1.000000
38000,-0.998047
38500,-0.996094
39000,-0.990234
39500,-0.998047
40000,-0.996094
40500,-0.992188
41000,-0.996094
41500,-0.994141
42000,-0.998047
42500,-1.000000
43000,-0.998047
43500,-0.998047
44000,-0.996094
44500,-0.996094
45000,-1.000000
45500,-1.000000
46000,-1.000000
46500,-0.996094
47000,-0.996094
47500,-0.996094
48000,-0.994141
48500,-0.996094
49000,-0.994141
49500,-0.998047
50000,-0.996094
