sweep,magnetizzazione_su_spin
500,-0.031250
1000,-0.017578
1500,0.015625
2000,-0.005859
2500,0.058594
3000,-0.033203
3500,-0.068359
4000,-0.042969
4500,0.007812
5000,-0.041016
5500,0.078125
6000,-0.033203
6500,-0.007812
7000,-0.001953
7500,0.054688
8000,-0.091797
8500,0.017578
9000,-0.021484
9500,-0.019531
10000,-0.062500
10500,0.007812
11000,-0.003906
11500,0.027344
12000,0.054688
12500,0.001953
13000,0.005859
13500,0.101562
14000,0.048828
14500,0.044922
15000,0.097656
15500,0.125000
16000,0.033203
16500,-0.091797
17000,-0.042969
17500,0.076172
18000,0.109375
18500,-0.068359
19000,-0.011719
19500,0.078125
20000,-0.015625
20500,-0.021484
21000,0.039062
21500,-0.097656
22000,-0.001953
22500,0.013672
23000,0.031250
23500,0.052734
24000,-0.019531
24500,-0.095703
25000,0.009766
25500,-0.087891
26000,-0.080078
26500,0.082031
27000,-0.001953
27500,0.001953
28000,-0.003906
28500,0.117188
29000,0.011719
29500,0.031250
30000,-0.037109
30500,-0.132812
31000,-0.009766
31500,0.015625
32000,-0.136719
32500,0.011719
33000,-0.035156
33500,0.037109
34000,-0.107422
34500,0.107422
35000,-0.009766
35500,-0.009766
36000,0.039062
36500,0.009766
37000,-0.056641
37500,-0.056641
38000,0.066406
38500,0.000000
39000,-0.011719
39500,-0.011719
40000,-0.007812
40500,-0.085938
41000,0.109375
41500,-0.005859
42000,0.052734
42500,0.074219
43000,0.011719
43500,0.066406
44000,0.007812
44500,0.000000
45000,-0.007812
45500,0.005859
46000,0.001953
46500,-0.029297
47000,0.099609
47500,0.017578
48000,0.054688
48500,0.031250
49000,-0.023438
49500,0.019531
50000,0.072266
