sweep,magnetizzazione_su_spin
500,0.292969
1000,0.076172
1500,0.259766
2000,0.039062
2500,-0.099609
3000,0.148438
3500,-0.037109
4000,0.085938
4500,0.005859
5000,-0.126953
5500,0.019531
6000,0.093750
6500,-0.093750
7000,0.304688
7500,-0.021484
8000,-0.058594
8500,0.123047
9000,0.056641
9500,-0.042969
10000,0.101562
10500,0.052734
11000,0.142578
11500,0.083984
12000,0.027344
12500,-0.220703
13000,-0.226562
13500,0.105469
14000,0.009766
14500,-0.134766
15000,-0.078125
15500,0.091797
16000,0.033203
16500,-0.009766
17000,-0.154297
17500,0.080078
18000,-0.044922
18500,0.097656
19000,-0.201172
19500,-0.083984
20000,-0.019531
20500,0.113281
21000,-0.097656
21500,0.175781
22000,0.064453
22500,0.166016
23000,0.169922
23500,0.291016
24000,0.121094
24500,0.027344
25000,-0.005859
25500,0.007812
26000,-0.119141
26500,-0.109375
27000,-0.087891
27500,0.232422
28000,-0.013672
28500,-0.175781
29000,-0.126953
29500,-0.189453
30000,0.074219
30500,0.000000
31000,0.000000
31500,0.099609
32000,-0.179688
32500,-0.068359
33000,-0.035156
33500,0.097656
34000,-0.056641
34500,-0.103516
35000,0.179688
35500,-0.195312
36000,0.113281
36500,0.060547
37000,-0.162109
37500,-0.123047
38000,-0.158203
38500,-0.099609
39000,-0.132812
39500,-0.027344
40000,0.142578
40500,-0.142578
41000,-0.013672
41500,0.169922
42000,-0.308594
42500,0.033203
43000,-0.021484
43500,-0.160156
44000,0.160156
44500,0.050781
45000,-0.056641
45500,-0.107422
46000,-0.019531
46500,0.044922
47000,0.294922
47500,0.003906
48000,-0.173828
48500,-0.099609
49000,0.150391
49500,0.150391
50000,-0.015625
