sweep,magnetizzazione_su_spin
500,-0.941406
1000,-0.925781
1500,-0.955078
2000,-0.951172
2500,-0.958984
3000,-0.968750
3500,-0.949219
4000,-0.957031
4500,-0.964844
5000,-0.968750
5500,-0.949219
6000,-0.957031
6500,-0.951172
7000,-0.968750
7500,-0.982422
8000,-0.935547
8500,-0.957031
9000,-0.955078
9500,-0.933594
10000,-0.964844
10500,-0.970703
11000,-0.941406
11500,-0.964844
12000,-0.951172
12500,-0.960938
13000,-0.931641
13500,-0.970703
14000,-0.970703
14500,-0.951172
15000,-0.941406
15500,-0.943359
16000,-0.955078
16500,-0.949219
17000,-0.968750
17500,-0.929688
18000,-0.978516
18500,-0.953125
19000,-0.910156
19500,-0.957031
20000,-0.955078
20500,-0.949219
21000,-0.949219
21500,-0.962891
22000,-0.953125
22500,-0.953125
23000,-0.951172
23500,-0.958984
24000,-0.951172
24500,-0.972656
25000,-0.943359
25500,-0.955078
26000,-0.953125
26500,-0.958984
27000,-0.951172
27500,-0.958984
28000,-0.958984
28500,-0.945312
29000,-0.980469
29500,-0.955078
30000,-0.955078
30500,-0.925781
31000,-0.988281
31500,-0.939453
32000,-0.964844
32500,-0.982422
33000,-0.951172
33500,-0.962891
34000,-0.951172
34500,-0.951172
35000,-0.960938
35500,-0.949219
36000,-0.970703
36500,-0.953125
37000,-0.970703
37500,-0.966797
38000,-0.964844
38500,-0.960938
39000,-0.949219
39500,-0.939453
40000,-0.974609
40500,-0.962891
41000,-0.960938
41500,-0.966797
42000,-0.970703
42500,-0.955078
43000,-0.939453
43500,-0.953125
44000,-0.957031
44500,-0.957031
45000,-0.964844
45500,-0.947266
46000,-0.957031
46500,-0.947266
47000,-0.914062
47500,-0.953125
48000,-0.929688
48500,-0.962891
49000,-0.939453
49500,-0.958984
50000,-0.947266
