sweep,magnetizzazione_su_spin
500,-0.988281
1000,-0.989502
1500,-0.989868
2000,-0.990356
2500,-0.991089
3000,-0.989990
3500,-0.990234
4000,-0.990845
4500,-0.990479
5000,-0.990967
5500,-0.992188
6000,-0.991089
6500,-0.990112
7000,-0.991333
7500,-0.989868
8000,-0.991455
8500,-0.989746
9000,-0.989014
9500,-0.990601
10000,-0.990234
10500,-0.991577
11000,-0.988892
11500,-0.990356
12000,-0.988770
12500,-0.989746
13000,-0.988647
13500,-0.991089
14000,-0.989868
14500,-0.990234
15000,-0.991943
15500,-0.990112
16000,-0.988770
16500,-0.990723
17000,-0.989990
17500,-0.990356
18000,-0.991333
18500,-0.990723
19000,-0.989624
19500,-0.988403
20000,-0.991577
20500,-0.990845
21000,-0.989136
21500,-0.990356
22000,-0.991455
22500,-0.990479
23000,-0.990234
23500,-0.990601
24000,-0.987305
24500,-0.992188
25000,-0.991699
25500,-0.989380
26000,-0.988647
26500,-0.990356
27000,-0.989624
27500,-0.989136
28000,-0.990234
28500,-0.992065
29000,-0.991699
29500,-0.987305
30000,-0.991333
30500,-0.989624
31000,-0.989624
31500,-0.988892
32000,-0.988159
32500,-0.988770
33000,-0.990601
33500,-0.988892
34000,-0.990356
34500,-0.992432
35000,-0.989258
35500,-0.990479
36000,-0.988525
36500,-0.987427
37000,-0.990112
37500,-0.991577
38000,-0.990112
38500,-0.989380
39000,-0.989136
39500,-0.991577
40000,-0.991455
40500,-0.992065
41000,-0.991821
41500,-0.991455
42000,-0.989624
42500,-0.988647
43000,-0.991821
43500,-0.989502
44000,-0.989624
44500,-0.989502
45000,-0.989990
45500,-0.988770
46000,-0.988770
46500,-0.989258
47000,-0.989868
47500,-0.991211
48000,-0.990845
48500,-0.989136
49000,-0.993774
49500,-0.992310
50000,-0.992065
