sweep,magnetizzazione_su_spin
500,-0.812256
1000,-0.826660
1500,-0.833252
2000,-0.833740
2500,-0.810913
3000,-0.802002
3500,-0.821289
4000,-0.809204
4500,-0.840454
5000,-0.818237
5500,-0.830566
6000,-0.818970
6500,-0.824219
7000,-0.824341
7500,-0.834351
8000,-0.840942
8500,-0.813843
9000,-0.793091
9500,-0.815063
10000,-0.836914
10500,-0.828247
11000,-0.843262
11500,-0.809204
12000,-0.815674
12500,-0.819824
13000,-0.792480
13500,-0.807861
14000,-0.832397
14500,-0.823730
15000,-0.824829
15500,-0.814697
16000,-0.837524
16500,-0.840576
17000,-0.822754
17500,-0.817627
18000,-0.823730
18500,-0.817627
19000,-0.825317
19500,-0.790771
20000,-0.808716
20500,-0.843872
21000,-0.841187
21500,-0.828979
22000,-0.808105
22500,-0.828979
23000,-0.795288
23500,-0.803223
24000,-0.791016
24500,-0.834961
25000,-0.836060
25500,-0.818359
26000,-0.789429
26500,-0.784668
27000,-0.844971
27500,-0.807007
28000,-0.832153
28500,-0.823242
29000,-0.774292
29500,-0.806519
30000,-0.830078
30500,-0.818237
31000,-0.821777
31500,-0.835449
32000,-0.795898
32500,-0.822266
33000,-0.813477
33500,-0.806763
34000,-0.818970
34500,-0.814331
35000,-0.819214
35500,-0.824341
36000,-0.835571
36500,-0.835449
37000,-0.816406
37500,-0.782593
38000,-0.807373
38500,-0.837280
39000,-0.814941
39500,-0.816895
40000,-0.774048
40500,-0.820923
41000,-0.829102
41500,-0.810181
42000,-0.844116
42500,-0.809570
43000,-0.833374
43500,-0.831665
44000,-0.786499
44500,-0.826172
45000,-0.801025
45500,-0.828613
46000,-0.788696
46500,-0.824707
47000,-0.822021
47500,-0.820557
48000,-0.825928
48500,-0.792114
49000,-0.811768
49500,-0.835815
50000,-0.824585
