sweep,magnetizzazione_su_spin
500,-0.407104
1000,-0.620117
1500,-0.669189
2000,-0.598267
2500,-0.477051
3000,-0.505127
3500,-0.484985
4000,-0.631226
4500,-0.583496
5000,-0.630737
5500,-0.333618
6000,-0.623047
6500,-0.505493
7000,-0.626709
7500,-0.537109
8000,-0.577026
8500,-0.615112
9000,-0.579346
9500,-0.602417
10000,-0.581299
10500,-0.710449
11000,-0.523560
11500,-0.694702
12000,-0.640991
12500,-0.087036
13000,0.028320
13500,0.114014
14000,0.340210
14500,0.608276
15000,0.649414
15500,0.593384
16000,0.576782
16500,0.501221
17000,0.567749
17500,0.638672
18000,0.635864
18500,0.639160
19000,0.651855
19500,0.637817
20000,0.487183
20500,0.338013
21000,0.355225
21500,0.534424
22000,0.642822
22500,0.648071
23000,0.653076
23500,0.682861
24000,0.524048
24500,0.507324
25000,0.487793
25500,0.513916
26000,0.582153
26500,0.574585
27000,0.348633
27500,0.412964
28000,0.578613
28500,0.512085
29000,0.546509
29500,0.577271
30000,0.355591
30500,0.206543
31000,0.348022
31500,0.508667
32000,0.535034
32500,0.713745
33000,0.413208
33500,0.651855
34000,0.645386
34500,0.358521
35000,0.694702
35500,0.697510
36000,0.654175
36500,0.385376
37000,0.512695
37500,0.526245
38000,0.635864
38500,0.512329
39000,0.161621
39500,0.602905
40000,0.729858
40500,0.590088
41000,0.563965
41500,0.161621
42000,-0.141602
42500,-0.285645
43000,-0.540527
43500,-0.557251
44000,-0.620483
44500,-0.518921
45000,-0.250366
45500,0.101929
46000,0.014648
46500,0.014282
47000,0.088135
47500,0.122803
48000,0.412109
48500,0.290771
49000,0.297607
49500,0.087402
50000,-0.020874
