sweep,magnetizzazione_su_spin
500,0.011597
1000,-0.030151
1500,-0.017456
2000,0.006836
2500,-0.014771
3000,-0.009033
3500,0.018433
4000,-0.005981
4500,0.005859
5000,0.011719
5500,0.019287
6000,-0.003296
6500,-0.002808
7000,-0.001831
7500,-0.002808
8000,0.004517
8500,-0.031738
9000,-0.010742
9500,0.007812
10000,0.004517
10500,0.008301
11000,-0.014038
11500,-0.000732
12000,0.001343
12500,0.005005
13000,0.033691
13500,0.000000
14000,-0.005859
14500,-0.010620
15000,-0.024048
15500,0.002319
16000,-0.019775
16500,-0.012695
17000,0.021851
17500,-0.011963
18000,0.009277
18500,-0.005249
19000,0.005981
19500,0.011353
20000,-0.003662
20500,0.005737
21000,0.012451
21500,0.021729
22000,0.018433
22500,-0.007324
23000,0.003662
23500,-0.023071
24000,0.015015
24500,0.009888
25000,0.007080
25500,0.010986
26000,0.002563
26500,-0.005493
27000,0.020630
27500,0.014404
28000,0.002319
28500,0.024902
29000,0.016113
29500,-0.020020
30000,-0.005859
30500,0.007568
31000,0.034180
31500,0.016846
32000,0.004883
32500,0.009644
33000,0.008545
33500,0.006226
34000,-0.004150
34500,0.005981
35000,0.019531
35500,-0.005493
36000,-0.015259
36500,-0.013794
37000,0.033081
37500,-0.010010
38000,0.010742
38500,-0.006836
39000,0.029541
39500,-0.003418
40000,-0.002075
40500,-0.004028
41000,-0.010620
41500,-0.005005
42000,0.000244
42500,0.018188
43000,0.021729
43500,-0.006714
44000,-0.003296
44500,-0.000610
45000,-0.029907
45500,0.010498
46000,0.012329
46500,0.013306
47000,0.020020
47500,0.001953
48000,-0.021362
48500,-0.006714
49000,0.002441
49500,0.009521
50000,-0.013062
