sweep,magnetizzazione_su_spin
500,-0.004639
1000,0.030884
1500,-0.005371
2000,0.033081
2500,-0.019165
3000,0.002808
3500,-0.023804
4000,-0.027222
4500,0.014160
5000,-0.007080
5500,-0.023682
6000,-0.031982
6500,0.014038
7000,-0.039551
7500,0.036621
8000,-0.010254
8500,-0.019043
9000,0.009155
9500,0.000732
10000,0.005737
10500,-0.009521
11000,-0.000122
11500,0.000488
12000,-0.008179
12500,-0.055054
13000,-0.008179
13500,-0.008789
14000,0.018799
14500,-0.003174
15000,-0.025146
15500,-0.026733
16000,-0.065430
16500,-0.013672
17000,0.028809
17500,0.008667
18000,-0.002075
18500,0.007324
19000,-0.008423
19500,-0.009155
20000,-0.031494
20500,0.008667
21000,0.017212
21500,0.031250
22000,-0.023071
22500,-0.010376
23000,0.005493
23500,0.035889
24000,0.012085
24500,-0.019897
25000,0.008667
25500,0.025024
26000,-0.012939
26500,-0.020264
27000,0.012817
27500,-0.060059
28000,0.019653
28500,0.007202
29000,-0.023926
29500,-0.006592
30000,-0.014160
30500,-0.005127
31000,0.002441
31500,-0.008301
32000,-0.015259
32500,0.003662
33000,-0.021484
33500,0.005859
34000,-0.016724
34500,-0.001221
35000,-0.028442
35500,0.052734
36000,0.002686
36500,-0.048584
37000,0.015015
37500,0.018799
38000,-0.016724
38500,-0.010864
39000,0.005493
39500,-0.014160
40000,0.023315
40500,0.021973
41000,-0.020020
41500,0.032959
42000,0.006836
42500,-0.026245
43000,0.023438
43500,-0.006714
44000,-0.026489
44500,-0.005127
45000,0.006104
45500,-0.019287
46000,-0.006592
46500,-0.001709
47000,0.008911
47500,-0.001221
48000,0.026123
48500,-0.002075
49000,0.009155
49500,-0.037354
50000,-0.033569
