sweep,magnetizzazione_su_spin
500,-0.006958
1000,0.026245
1500,-0.010132
2000,-0.026367
2500,-0.010010
3000,-0.002808
3500,-0.052490
4000,0.007568
4500,0.022339
5000,-0.001343
5500,0.014404
6000,-0.015381
6500,-0.014648
7000,-0.004028
7500,0.012329
8000,-0.043091
8500,-0.001709
9000,-0.026733
9500,-0.037231
10000,-0.000366
10500,-0.033325
11000,0.011353
11500,0.041382
12000,-0.025269
12500,0.019653
13000,-0.021973
13500,-0.038086
14000,-0.005859
14500,-0.007690
15000,-0.045776
15500,0.033203
16000,0.030273
16500,0.024414
17000,0.026855
17500,-0.024170
18000,-0.045532
18500,-0.027222
19000,-0.022339
19500,0.012085
20000,-0.020630
20500,-0.015625
21000,-0.015015
21500,-0.014648
22000,-0.030273
22500,-0.004883
23000,0.027222
23500,0.011841
24000,-0.040649
24500,0.016479
25000,0.041382
25500,-0.011108
26000,0.022583
26500,0.043213
27000,0.051147
27500,-0.005005
28000,0.051514
28500,-0.020874
29000,0.012573
29500,-0.010376
30000,-0.014893
30500,-0.061035
31000,-0.009644
31500,-0.000488
32000,0.010254
32500,0.048828
33000,-0.005127
33500,0.040283
34000,0.023315
34500,-0.029663
35000,-0.038208
35500,-0.091064
36000,-0.023926
36500,0.061279
37000,-0.031128
37500,-0.011230
38000,0.050537
38500,-0.016724
39000,0.005615
39500,-0.009277
40000,-0.029419
40500,-0.033691
41000,0.026978
41500,-0.036255
42000,-0.015869
42500,0.039062
43000,-0.048706
43500,0.006714
44000,-0.004272
44500,-0.013306
45000,0.015991
45500,-0.011841
46000,0.009033
46500,0.006470
47000,-0.002441
47500,0.000977
48000,-0.004028
48500,0.018555
49000,-0.025757
49500,0.036377
50000,0.005859
