sweep,magnetizzazione_su_spin
500,-0.916260
1000,-0.933594
1500,-0.910767
2000,-0.906006
2500,-0.905518
3000,-0.902832
3500,-0.914795
4000,-0.906250
4500,-0.917480
5000,-0.910645
5500,-0.919067
6000,-0.910522
6500,-0.910522
7000,-0.909912
7500,-0.904541
8000,-0.907104
8500,-0.912109
9000,-0.912231
9500,-0.904907
10000,-0.908447
10500,-0.902466
11000,-0.921143
11500,-0.913818
12000,-0.908569
12500,-0.916748
13000,-0.915039
13500,-0.924194
14000,-0.913452
14500,-0.906616
15000,-0.901489
15500,-0.922729
16000,-0.909180
16500,-0.900757
17000,-0.914795
17500,-0.916260
18000,-0.918823
18500,-0.896973
19000,-0.909180
19500,-0.914062
20000,-0.915649
20500,-0.911377
21000,-0.902710
21500,-0.907471
22000,-0.915894
22500,-0.906616
23000,-0.905029
23500,-0.898438
24000,-0.925903
24500,-0.915161
25000,-0.914307
25500,-0.923828
26000,-0.902466
26500,-0.914062
27000,-0.903198
27500,-0.913208
28000,-0.916626
28500,-0.907715
29000,-0.912598
29500,-0.920044
30000,-0.903931
30500,-0.918457
31000,-0.907959
31500,-0.915527
32000,-0.911987
32500,-0.916382
33000,-0.917114
33500,-0.918579
34000,-0.919556
34500,-0.917969
35000,-0.903809
35500,-0.905151
36000,-0.907349
36500,-0.898926
37000,-0.905396
37500,-0.908691
38000,-0.911011
38500,-0.912109
39000,-0.906372
39500,-0.899414
40000,-0.911743
40500,-0.902100
41000,-0.902466
41500,-0.919434
42000,-0.917969
42500,-0.912354
43000,-0.911987
43500,-0.915649
44000,-0.906128
44500,-0.912476
45000,-0.922485
45500,-0.901489
46000,-0.904541
46500,-0.908691
47000,-0.909302
47500,-0.917847
48000,-0.916382
48500,-0.904907
49000,-0.918945
49500,-0.916016
50000,-0.907959
