sweep,magnetizzazione_su_spin
500,-0.892090
1000,-0.877808
1500,-0.883423
2000,-0.881470
2500,-0.880249
3000,-0.869141
3500,-0.886230
4000,-0.882446
4500,-0.880859
5000,-0.867310
5500,-0.876953
6000,-0.871460
6500,-0.880615
7000,-0.871460
7500,-0.856934
8000,-0.869141
8500,-0.877808
9000,-0.882690
9500,-0.884521
10000,-0.883179
10500,-0.868530
11000,-0.873657
11500,-0.896606
12000,-0.878052
12500,-0.877319
13000,-0.882690
13500,-0.885376
14000,-0.877197
14500,-0.875732
15000,-0.888062
15500,-0.881592
16000,-0.869873
16500,-0.886108
17000,-0.875488
17500,-0.864990
18000,-0.877319
18500,-0.880981
19000,-0.891113
19500,-0.861328
20000,-0.887817
20500,-0.867432
21000,-0.874146
21500,-0.898438
22000,-0.866211
22500,-0.865356
23000,-0.885132
23500,-0.876587
24000,-0.849976
24500,-0.868286
25000,-0.869995
25500,-0.881104
26000,-0.893066
26500,-0.885254
27000,-0.880005
27500,-0.866577
28000,-0.868164
28500,-0.857910
29000,-0.874756
29500,-0.867798
30000,-0.872681
30500,-0.866211
31000,-0.885010
31500,-0.883179
32000,-0.880127
32500,-0.885254
33000,-0.872925
33500,-0.865234
34000,-0.895386
34500,-0.880737
35000,-0.875366
35500,-0.875977
36000,-0.876831
36500,-0.892090
37000,-0.889648
37500,-0.871338
38000,-0.842285
38500,-0.860962
39000,-0.876587
39500,-0.880371
40000,-0.876099
40500,-0.868896
41000,-0.870605
41500,-0.884766
42000,-0.884644
42500,-0.889038
43000,-0.882080
43500,-0.880981
44000,-0.874634
44500,-0.880859
45000,-0.876465
45500,-0.865356
46000,-0.889771
46500,-0.883911
47000,-0.864380
47500,-0.886841
48000,-0.892822
48500,-0.855713
49000,-0.890869
49500,-0.888184
50000,-0.874512
