sweep,magnetizzazione_su_spin
500,-0.953979
1000,-0.953979
1500,-0.956787
2000,-0.950684
2500,-0.949707
3000,-0.955811
3500,-0.949097
4000,-0.951904
4500,-0.957642
5000,-0.951050
5500,-0.958130
6000,-0.956787
6500,-0.951416
7000,-0.956665
7500,-0.953979
8000,-0.955322
8500,-0.954468
9000,-0.953735
9500,-0.957520
10000,-0.956177
10500,-0.948242
11000,-0.949219
11500,-0.950806
12000,-0.960205
12500,-0.956665
13000,-0.951172
13500,-0.948486
14000,-0.951904
14500,-0.954224
15000,-0.949219
15500,-0.950806
16000,-0.952881
16500,-0.957153
17000,-0.956177
17500,-0.954346
18000,-0.950684
18500,-0.952759
19000,-0.943115
19500,-0.943848
20000,-0.958252
20500,-0.953369
21000,-0.954102
21500,-0.959229
22000,-0.949463
22500,-0.944946
23000,-0.957275
23500,-0.948853
24000,-0.955078
24500,-0.951660
25000,-0.962891
25500,-0.955566
26000,-0.953979
26500,-0.958862
27000,-0.958496
27500,-0.954590
28000,-0.950806
28500,-0.949707
29000,-0.956787
29500,-0.953125
30000,-0.950684
30500,-0.951538
31000,-0.956543
31500,-0.957764
32000,-0.959106
32500,-0.955933
33000,-0.952637
33500,-0.948730
34000,-0.948608
34500,-0.956177
35000,-0.954956
35500,-0.954956
36000,-0.955078
36500,-0.952271
37000,-0.953979
37500,-0.949585
38000,-0.959717
38500,-0.952393
39000,-0.959229
39500,-0.954834
40000,-0.953491
40500,-0.953125
41000,-0.958008
41500,-0.957275
42000,-0.963135
42500,-0.957275
43000,-0.956665
43500,-0.951416
44000,-0.958618
44500,-0.954956
45000,-0.956787
45500,-0.951050
46000,-0.947388
46500,-0.952515
47000,-0.956665
47500,-0.943115
48000,-0.954346
48500,-0.952759
49000,-0.953003
49500,-0.951538
50000,-0.958130
