sweep,magnetizzazione_su_spin
500,-0.974487
1000,-0.973999
1500,-0.970703
2000,-0.975830
2500,-0.971436
3000,-0.977295
3500,-0.974487
4000,-0.974243
4500,-0.971802
5000,-0.972412
5500,-0.974487
6000,-0.973145
6500,-0.974121
7000,-0.975220
7500,-0.973389
8000,-0.977295
8500,-0.975098
9000,-0.976440
9500,-0.969727
10000,-0.974854
10500,-0.976562
11000,-0.973022
11500,-0.975586
12000,-0.974243
12500,-0.969238
13000,-0.973877
13500,-0.973755
14000,-0.976196
14500,-0.972534
15000,-0.975220
15500,-0.971680
16000,-0.974121
16500,-0.973877
17000,-0.974121
17500,-0.972778
18000,-0.974487
18500,-0.972900
19000,-0.973999
19500,-0.972412
20000,-0.974365
20500,-0.975220
21000,-0.976562
21500,-0.972534
22000,-0.976562
22500,-0.973877
23000,-0.969849
23500,-0.971313
24000,-0.975830
24500,-0.975342
25000,-0.971191
25500,-0.974854
26000,-0.972656
26500,-0.971069
27000,-0.973145
27500,-0.975586
28000,-0.976685
28500,-0.973022
29000,-0.974609
29500,-0.971436
30000,-0.974731
30500,-0.979614
31000,-0.974731
31500,-0.974609
32000,-0.971436
32500,-0.973389
33000,-0.973511
33500,-0.975220
34000,-0.970337
34500,-0.973267
35000,-0.973389
35500,-0.974854
36000,-0.975708
36500,-0.970947
37000,-0.971436
37500,-0.972534
38000,-0.973389
38500,-0.972168
39000,-0.970581
39500,-0.971802
40000,-0.973633
40500,-0.974487
41000,-0.973755
41500,-0.974365
42000,-0.977783
42500,-0.975098
43000,-0.977905
43500,-0.971191
44000,-0.970093
44500,-0.973755
45000,-0.971191
45500,-0.975220
46000,-0.974731
46500,-0.972412
47000,-0.972290
47500,-0.971680
48000,-0.972290
48500,-0.974121
49000,-0.969971
49500,-0.975586
50000,-0.973511
