sweep,magnetizzazione_su_spin
500,-0.140625
1000,0.875000
1500,0.179688
2000,0.632812
2500,0.750000
3000,0.625000
3500,0.765625
4000,-0.296875
4500,-0.671875
5000,-0.734375
5500,0.718750
6000,0.859375
6500,-0.562500
7000,0.609375
7500,0.468750
8000,-0.343750
8500,-0.593750
9000,-0.734375
9500,0.265625
10000,-0.125000
10500,-0.476562
11000,0.960938
11500,-0.210938
12000,0.265625
12500,0.609375
13000,0.656250
13500,-0.531250
14000,-0.359375
14500,-0.640625
15000,-0.695312
15500,-0.375000
16000,-0.804688
16500,-0.765625
17000,0.539062
17500,-0.242188
18000,0.796875
18500,0.632812
19000,-0.671875
19500,0.406250
20000,0.859375
20500,0.609375
21000,0.562500
21500,-0.531250
22000,-0.523438
22500,0.601562
23000,-0.187500
23500,-0.765625
24000,0.789062
24500,0.609375
25000,0.234375
25500,-0.625000
26000,-0.671875
26500,-0.492188
27000,0.406250
27500,-0.515625
28000,-0.703125
28500,-0.789062
29000,-0.781250
29500,-0.906250
30000,-0.125000
30500,0.046875
31000,0.914062
31500,0.820312
32000,0.531250
32500,-0.609375
33000,-0.429688
33500,-0.390625
34000,0.656250
34500,0.593750
35000,-0.765625
35500,0.789062
36000,0.750000
36500,0.085938
37000,0.343750
37500,0.765625
38000,0.632812
38500,0.929688
39000,0.296875
39500,-0.687500
40000,-0.593750
40500,0.328125
41000,-0.468750
41500,-0.773438
42000,0.671875
42500,0.765625
43000,0.687500
43500,-0.210938
44000,0.828125
44500,-0.218750
45000,-0.656250
45500,-0.710938
46000,-0.078125
46500,0.343750
47000,-0.843750
47500,0.148438
48000,0.242188
48500,0.843750
49000,0.656250
49500,0.210938
50000,-0.773438
