sweep,magnetizzazione_su_spin
500,0.017778
1000,-0.298889
1500,-0.431667
2000,0.267778
2500,0.175556
3000,0.128889
3500,-0.406667
4000,-0.454444
4500,-0.294444
5000,-0.308333
5500,-0.385556
6000,-0.407222
6500,-0.256111
7000,0.305000
7500,0.616667
8000,-0.423889
8500,-0.015556
9000,0.212778
9500,0.403889
10000,0.223333
10500,0.246667
11000,-0.075000
11500,0.593333
12000,0.383333
12500,0.260556
13000,0.000556
13500,-0.230000
14000,-0.437222
14500,0.501667
15000,0.498333
15500,0.632778
16000,0.650000
16500,0.255000
17000,0.047778
17500,-0.292222
18000,-0.141667
18500,-0.305556
19000,0.200556
19500,0.378333
20000,-0.408333
20500,-0.470000
21000,-0.645000
21500,-0.339444
22000,-0.627222
22500,-0.193333
23000,0.030556
23500,-0.548889
24000,0.116667
24500,0.086111
25000,-0.550556
25500,-0.632222
26000,-0.233333
26500,0.111111
27000,0.162778
27500,0.054444
28000,-0.360556
28500,0.103333
29000,-0.263889
29500,-0.193333
30000,-0.531111
30500,-0.156111
31000,0.396111
31500,0.490556
32000,-0.373333
32500,0.243333
33000,0.060000
33500,-0.515556
34000,-0.602778
34500,-0.633889
35000,0.322222
35500,0.286667
36000,-0.481667
36500,0.484444
37000,-0.728333
37500,-0.009444
38000,-0.350000
38500,0.452778
39000,-0.253889
39500,0.324444
40000,-0.431111
40500,-0.324444
41000,-0.162778
41500,0.399444
42000,0.538889
42500,0.084444
43000,0.154444
43500,0.605000
44000,0.298333
44500,0.140000
45000,-0.136111
45500,-0.253333
46000,0.378889
46500,0.493889
47000,0.209444
47500,-0.076667
48000,0.405000
48500,0.177222
49000,0.113889
49500,-0.131667
50000,-0.384444
