sweep,magnetizzazione_su_spin
500,-0.025000
1000,0.439444
1500,0.136111
2000,0.393889
2500,-0.111667
3000,-0.136111
3500,0.206111
4000,0.365000
4500,-0.052222
5000,0.391667
5500,0.258889
6000,0.227778
6500,0.345000
7000,0.092778
7500,0.105000
8000,-0.236667
8500,0.048889
9000,0.105000
9500,-0.299444
10000,-0.029444
10500,-0.141667
11000,0.233333
11500,-0.042222
12000,0.052778
12500,-0.330556
13000,-0.005000
13500,0.075000
14000,0.118889
14500,-0.191111
15000,0.125000
15500,0.406667
16000,-0.390000
16500,-0.160556
17000,-0.265556
17500,0.156667
18000,0.177222
18500,0.164444
19000,0.049444
19500,-0.440000
20000,0.243333
20500,-0.256667
21000,0.101111
21500,0.077222
22000,-0.054444
22500,-0.050556
23000,-0.019444
23500,-0.275000
24000,-0.087222
24500,-0.326667
25000,-0.081667
25500,0.108333
26000,0.241667
26500,0.302222
27000,-0.353889
27500,-0.138333
28000,0.095556
28500,-0.305000
29000,-0.408889
29500,0.185000
30000,0.000000
30500,-0.029444
31000,0.111111
31500,-0.158333
32000,-0.062222
32500,-0.329444
33000,-0.248889
33500,-0.174444
34000,0.159444
34500,-0.176111
35000,0.160000
35500,0.067222
36000,-0.187222
36500,-0.202222
37000,0.295000
37500,0.386667
38000,0.073889
38500,-0.378889
39000,-0.291111
39500,-0.144444
40000,-0.212778
40500,-0.266111
41000,-0.005556
41500,-0.090556
42000,0.565000
42500,-0.360000
43000,-0.031667
43500,-0.243333
44000,-0.042222
44500,-0.316111
45000,-0.025000
45500,0.032778
46000,0.337222
46500,0.150556
47000,0.178889
47500,-0.505000
48000,-0.153333
48500,-0.057778
49000,-0.093333
49500,-0.036111
50000,-0.232778
