sweep,magnetizzazione_su_spin
500,-0.851111
1000,-0.819444
1500,-0.820556
2000,-0.840000
2500,-0.857222
3000,-0.800556
3500,-0.814444
4000,-0.829444
4500,-0.824444
5000,-0.725000
5500,-0.818333
6000,-0.852778
6500,-0.845556
7000,-0.831111
7500,-0.851667
8000,-0.776667
8500,-0.863889
9000,-0.831111
9500,-0.806667
10000,-0.855556
10500,-0.856111
11000,-0.842222
11500,-0.753333
12000,-0.812778
12500,-0.836111
13000,-0.827222
13500,-0.817778
14000,-0.857778
14500,-0.834444
15000,-0.826667
15500,-0.892222
16000,-0.730556
16500,-0.785556
17000,-0.811111
17500,-0.863889
18000,-0.792222
18500,-0.815556
19000,-0.886667
19500,-0.807778
20000,-0.740000
20500,-0.840000
21000,-0.819444
21500,-0.760000
22000,-0.814444
22500,-0.818333
23000,-0.844444
23500,-0.822222
24000,-0.781111
24500,-0.836111
25000,-0.822778
25500,-0.862222
26000,-0.763333
26500,-0.805556
27000,-0.816111
27500,-0.787222
28000,-0.832778
28500,-0.878889
29000,-0.758333
29500,-0.854444
30000,-0.818333
30500,-0.772222
31000,-0.833333
31500,-0.823333
32000,-0.811667
32500,-0.702222
33000,-0.762778
33500,-0.824444
34000,-0.781667
34500,-0.800556
35000,-0.851111
35500,-0.785000
36000,-0.825556
36500,-0.777222
37000,-0.771111
37500,-0.833889
38000,-0.870556
38500,-0.796111
39000,-0.761111
39500,-0.803333
40000,-0.817222
40500,-0.811667
41000,-0.833889
41500,-0.804444
42000,-0.802222
42500,-0.799444
43000,-0.760556
43500,-0.819444
44000,-0.785556
44500,-0.804444
45000,-0.841667
45500,-0.833333
46000,-0.826111
46500,-0.856667
47000,-0.777222
47500,-0.846111
48000,-0.790556
48500,-0.879444
49000,-0.805556
49500,-0.786111
50000,-0.834444
