sweep,magnetizzazione_su_spin
500,-0.753333
1000,-0.802222
1500,-0.803333
2000,-0.797778
2500,-0.652222
3000,-0.765000
3500,-0.748333
4000,-0.687778
4500,-0.814444
5000,-0.726667
5500,-0.743889
6000,-0.695000
6500,-0.836667
7000,-0.720556
7500,-0.752222
8000,-0.768333
8500,-0.737222
9000,-0.770000
9500,-0.792778
10000,-0.678333
10500,-0.680556
11000,-0.514444
11500,-0.611667
12000,-0.775000
12500,-0.766667
13000,-0.705556
13500,-0.831111
14000,-0.794444
14500,-0.675556
15000,-0.572778
15500,-0.827222
16000,-0.809444
16500,-0.764444
17000,-0.755556
17500,-0.769444
18000,-0.614444
18500,-0.648889
19000,-0.808333
19500,-0.791111
20000,-0.798333
20500,-0.782222
21000,-0.493333
21500,-0.688333
22000,-0.755556
22500,-0.737778
23000,-0.703333
23500,-0.725000
24000,-0.758333
24500,-0.630000
25000,-0.471111
25500,-0.735556
26000,-0.780556
26500,-0.733889
27000,-0.770000
27500,-0.781111
28000,-0.639444
28500,-0.653889
29000,-0.717778
29500,-0.720556
30000,-0.806111
30500,-0.806111
31000,-0.716111
31500,-0.792778
32000,-0.849444
32500,-0.682778
33000,-0.788333
33500,-0.768889
34000,-0.796667
34500,-0.741111
35000,-0.681667
35500,-0.765556
36000,-0.660556
36500,-0.747778
37000,-0.741667
37500,-0.772778
38000,-0.782222
38500,-0.758333
39000,-0.759444
39500,-0.777222
40000,-0.714444
40500,-0.725556
41000,-0.745556
41500,-0.820000
42000,-0.672778
42500,-0.735556
43000,-0.758889
43500,-0.686111
44000,-0.827222
44500,-0.673333
45000,-0.772222
45500,-0.761111
46000,-0.666667
46500,-0.651111
47000,-0.791667
47500,-0.682778
48000,-0.793889
48500,-0.760000
49000,-0.715556
49500,-0.791667
50000,-0.783333
