sweep,magnetizzazione_su_spin
500,-0.062778
1000,-0.038333
1500,-0.027778
2000,-0.002222
2500,-0.045000
3000,0.009444
3500,0.021667
4000,-0.015556
4500,-0.021667
5000,0.022778
5500,-0.075556
6000,-0.036111
6500,0.006111
7000,0.086111
7500,0.082222
8000,-0.030556
8500,0.026111
9000,-0.001111
9500,0.019444
10000,0.004444
10500,-0.030556
11000,-0.046111
11500,0.018889
12000,0.047222
12500,-0.023333
13000,-0.040000
13500,0.050000
14000,-0.022222
14500,0.103889
15000,-0.011111
15500,0.030556
16000,0.063333
16500,0.045000
17000,-0.021667
17500,0.011667
18000,0.030000
18500,-0.001667
19000,0.021667
19500,-0.028333
20000,0.022222
20500,-0.018333
21000,0.022222
21500,0.002222
22000,-0.002222
22500,-0.030556
23000,-0.022778
23500,-0.012778
24000,-0.081111
24500,0.011667
25000,-0.008889
25500,0.053889
26000,0.058333
26500,-0.034444
27000,-0.030556
27500,-0.062222
28000,-0.022222
28500,0.000000
29000,-0.002778
29500,0.056111
30000,-0.018333
30500,0.004444
31000,-0.015556
31500,0.118333
32000,0.005000
32500,0.003333
33000,0.019444
33500,-0.038889
34000,-0.076111
34500,-0.020556
35000,-0.068889
35500,-0.037222
36000,-0.027222
36500,-0.098889
37000,0.019444
37500,0.066667
38000,-0.035000
38500,0.063333
39000,-0.022778
39500,0.000556
40000,0.016111
40500,0.055556
41000,-0.012778
41500,0.077778
42000,0.025556
42500,0.016111
43000,-0.032778
43500,-0.028333
44000,0.043333
44500,0.021111
45000,-0.013333
45500,0.045556
46000,0.016111
46500,0.019444
47000,0.017222
47500,0.009444
48000,0.001667
48500,0.038333
49000,-0.021667
49500,-0.011667
50000,-0.063333
