sweep,magnetizzazione_su_spin
500,0.048889
1000,-0.127222
1500,-0.196667
2000,0.010000
2500,-0.087222
3000,0.029444
3500,-0.125556
4000,0.052778
4500,0.205000
5000,0.143333
5500,0.007778
6000,0.072778
6500,-0.091111
7000,-0.233333
7500,0.181111
8000,-0.317222
8500,-0.163333
9000,-0.151111
9500,0.174444
10000,0.126111
10500,0.155556
11000,0.136667
11500,-0.120556
12000,0.016667
12500,0.021111
13000,-0.178889
13500,-0.027222
14000,0.026111
14500,0.220000
15000,-0.188333
15500,-0.088333
16000,-0.031667
16500,0.286111
17000,-0.009444
17500,0.071111
18000,0.062778
18500,-0.197778
19000,-0.021111
19500,0.001667
20000,-0.111667
20500,-0.108333
21000,0.015000
21500,-0.076667
22000,-0.006667
22500,0.114444
23000,-0.217778
23500,0.022222
24000,-0.192778
24500,0.161667
25000,-0.004444
25500,-0.237778
26000,0.270556
26500,0.201667
27000,0.015000
27500,0.150000
28000,0.406111
28500,0.200556
29000,-0.226667
29500,-0.150556
30000,-0.116111
30500,-0.168333
31000,-0.014444
31500,-0.276111
32000,0.043889
32500,-0.113889
33000,-0.255556
33500,-0.016667
34000,0.219444
34500,0.113889
35000,-0.071667
35500,0.078889
36000,0.047778
36500,-0.081667
37000,0.150556
37500,-0.100000
38000,-0.236667
38500,0.099444
39000,-0.026667
39500,0.062222
40000,-0.138889
40500,0.003333
41000,-0.073333
41500,-0.236667
42000,-0.087222
42500,-0.061667
43000,-0.025000
43500,0.106111
44000,-0.002222
44500,-0.115000
45000,-0.076667
45500,-0.003889
46000,0.029444
46500,-0.252778
47000,-0.015000
47500,0.031111
48000,0.073889
48500,0.067222
49000,-0.004444
49500,-0.218889
50000,0.058889
