sweep,magnetizzazione_su_spin
500,-0.977222
1000,-0.971111
1500,-0.970000
2000,-0.979444
2500,-0.973333
3000,-0.967222
3500,-0.974444
4000,-0.970556
4500,-0.974444
5000,-0.975000
5500,-0.978889
6000,-0.978333
6500,-0.970000
7000,-0.980556
7500,-0.973889
8000,-0.972778
8500,-0.975000
9000,-0.976111
9500,-0.972778
10000,-0.977778
10500,-0.973889
11000,-0.977778
11500,-0.961667
12000,-0.972778
12500,-0.972778
13000,-0.980556
13500,-0.967222
14000,-0.976667
14500,-0.972222
15000,-0.969444
15500,-0.973333
16000,-0.981111
16500,-0.965556
17000,-0.976667
17500,-0.970556
18000,-0.973889
18500,-0.971667
19000,-0.975556
19500,-0.970556
20000,-0.963333
20500,-0.977222
21000,-0.968889
21500,-0.967222
22000,-0.972222
22500,-0.967222
23000,-0.970556
23500,-0.976667
24000,-0.977222
24500,-0.969444
25000,-0.983889
25500,-0.973889
26000,-0.967778
26500,-0.967222
27000,-0.975000
27500,-0.976667
28000,-0.976667
28500,-0.978333
29000,-0.974444
29500,-0.980556
30000,-0.977222
30500,-0.980556
31000,-0.980000
31500,-0.978889
32000,-0.973333
32500,-0.973889
33000,-0.975000
33500,-0.966111
34000,-0.966667
34500,-0.963889
35000,-0.943333
35500,-0.975556
36000,-0.962778
36500,-0.977222
37000,-0.965556
37500,-0.972778
38000,-0.985000
38500,-0.979444
39000,-0.975556
39500,-0.975556
40000,-0.976667
40500,-0.980000
41000,-0.981111
41500,-0.979444
42000,-0.971111
42500,-0.967778
43000,-0.970556
43500,-0.972778
44000,-0.971111
44500,-0.979444
45000,-0.979444
45500,-0.978333
46000,-0.982778
46500,-0.970556
47000,-0.972778
47500,-0.966667
48000,-0.971667
48500,-0.972778
49000,-0.979444
49500,-0.967778
50000,-0.967222
