sweep,magnetizzazione_su_spin
500,0.787778
1000,0.297222
1500,-0.548333
2000,-0.331667
2500,-0.663333
3000,-0.535556
3500,0.787222
4000,0.686111
4500,0.576111
5000,0.521111
5500,0.723333
6000,0.705556
6500,0.662778
7000,0.722778
7500,-0.255556
8000,-0.767778
8500,-0.734444
9000,-0.648333
9500,-0.815556
10000,-0.699444
10500,-0.664444
11000,-0.630556
11500,-0.684444
12000,-0.775000
12500,-0.706111
13000,-0.676667
13500,-0.732778
14000,-0.571111
14500,-0.415000
15000,-0.786667
15500,-0.617222
16000,-0.628889
16500,-0.692778
17000,-0.664444
17500,-0.750556
18000,-0.688889
18500,-0.726667
19000,-0.569444
19500,-0.771667
20000,-0.671667
20500,-0.489444
21000,-0.661111
21500,-0.591667
22000,0.167222
22500,0.336111
23000,0.628333
23500,0.799444
24000,0.605556
24500,0.532778
25000,0.685556
25500,0.756111
26000,0.570000
26500,0.064444
27000,-0.198333
27500,-0.225000
28000,-0.509444
28500,-0.551667
29000,-0.527778
29500,-0.577778
30000,-0.687222
30500,-0.497778
31000,-0.573889
31500,-0.551667
32000,-0.264444
32500,-0.683889
33000,-0.074444
33500,-0.598889
34000,-0.590556
34500,-0.722222
35000,-0.654444
35500,-0.690556
36000,-0.721667
36500,0.025000
37000,0.477222
37500,0.771667
38000,0.611111
38500,0.778333
39000,-0.069444
39500,0.739444
40000,0.688333
40500,0.453889
41000,0.342222
41500,0.542222
42000,0.516667
42500,0.328333
43000,0.805556
43500,0.712778
44000,0.289444
44500,0.726111
45000,0.566111
45500,0.492222
46000,0.284444
46500,0.732222
47000,0.551111
47500,0.706111
48000,0.764444
48500,0.805000
49000,0.764444
49500,0.742222
50000,0.465000
