sweep,magnetizzazione_su_spin
500,0.048340
1000,-0.000488
1500,0.043457
2000,0.056152
2500,-0.036133
3000,-0.062500
3500,-0.053711
4000,-0.041504
4500,-0.007324
5000,0.034180
5500,0.086426
6000,0.029297
6500,0.021484
7000,0.048828
7500,-0.006348
8000,0.023926
8500,-0.081543
9000,-0.071289
9500,0.076660
10000,0.025879
10500,0.049805
11000,0.019531
11500,0.044922
12000,0.091309
12500,0.049805
13000,0.027832
13500,-0.004883
14000,-0.116211
14500,-0.025391
15000,0.050781
15500,-0.029785
16000,0.031738
16500,0.022949
17000,0.076660
17500,-0.011230
18000,-0.033691
18500,-0.093262
19000,-0.033203
19500,-0.041504
20000,0.027832
20500,0.086426
21000,0.016113
21500,0.057129
22000,0.002930
22500,-0.044434
23000,-0.029297
23500,-0.040527
24000,0.062500
24500,0.075684
25000,-0.037109
25500,0.021484
26000,-0.058105
26500,0.047363
27000,-0.046875
27500,0.033691
28000,0.021973
28500,0.023926
29000,-0.029297
29500,0.073242
30000,0.067871
30500,0.025391
31000,0.023438
31500,0.016113
32000,0.033691
32500,0.047363
33000,-0.002930
33500,-0.014648
34000,0.000488
34500,0.011719
35000,-0.015625
35500,-0.017090
36000,0.048340
36500,0.000488
37000,0.011719
37500,-0.044434
38000,-0.055176
38500,-0.001465
39000,-0.057617
39500,-0.020508
40000,-0.041016
40500,0.091797
41000,-0.034180
41500,0.039062
42000,0.037109
42500,-0.029297
43000,-0.035645
43500,0.011719
44000,0.032227
44500,-0.014160
45000,0.027832
45500,-0.012695
46000,-0.014648
46500,-0.064941
47000,0.047852
47500,-0.051270
48000,0.072266
48500,-0.150879
49000,0.055664
49500,-0.001465
50000,-0.056152
