sweep,magnetizzazione_su_spin
500,0.899414
1000,0.881348
1500,0.873047
2000,0.896484
2500,0.881836
3000,0.902344
3500,0.835938
4000,0.833984
4500,0.852051
5000,0.892090
5500,0.924805
6000,0.877930
6500,0.865234
7000,0.904297
7500,0.866211
8000,0.874023
8500,0.893066
9000,0.883301
9500,0.837402
10000,0.903320
10500,0.871094
11000,0.882812
11500,0.868164
12000,0.889648
12500,0.859863
13000,0.870605
13500,0.893066
14000,0.861816
14500,0.866211
15000,0.871094
15500,0.867188
16000,0.880371
16500,0.876953
17000,0.888672
17500,0.864746
18000,0.909668
18500,0.844727
19000,0.842285
19500,0.887207
20000,0.903320
20500,0.871582
21000,0.884277
21500,0.861328
22000,0.909180
22500,0.882324
23000,0.900879
23500,0.896484
24000,0.835449
24500,0.872559
25000,0.863281
25500,0.852051
26000,0.877930
26500,0.897949
27000,0.900391
27500,0.886230
28000,0.853516
28500,0.880859
29000,0.905273
29500,0.852539
30000,0.885254
30500,0.848145
31000,0.873047
31500,0.842773
32000,0.876465
32500,0.906738
33000,0.847656
33500,0.849609
34000,0.882324
34500,0.872070
35000,0.905762
35500,0.842285
36000,0.900879
36500,0.847168
37000,0.877441
37500,0.901855
38000,0.873047
38500,0.883301
39000,0.882812
39500,0.879395
40000,0.891113
40500,0.881348
41000,0.882324
41500,0.892578
42000,0.879395
42500,0.877441
43000,0.896973
43500,0.861328
44000,0.891602
44500,0.869141
45000,0.872070
45500,0.889160
46000,0.882324
46500,0.845703
47000,0.840820
47500,0.896484
48000,0.875488
48500,0.894531
49000,0.848145
49500,0.862793
50000,0.882324
