sweep,magnetizzazione_su_spin
500,0.899414
1000,0.918457
1500,0.904785
2000,0.927246
2500,0.920410
3000,0.919922
3500,0.901367
4000,0.912598
4500,0.937500
5000,0.922363
5500,0.905762
6000,0.919922
6500,0.925293
7000,0.917480
7500,0.895508
8000,0.898926
8500,0.919922
9000,0.908203
9500,0.896973
10000,0.896484
10500,0.917969
11000,0.912109
11500,0.911133
12000,0.914551
12500,0.910156
13000,0.901367
13500,0.933105
14000,0.932617
14500,0.885742
15000,0.898926
15500,0.912598
16000,0.932617
16500,0.925293
17000,0.911133
17500,0.916992
18000,0.886719
18500,0.907227
19000,0.927246
19500,0.920898
20000,0.922363
20500,0.901367
21000,0.915527
21500,0.895508
22000,0.927246
22500,0.886719
23000,0.921875
23500,0.912109
24000,0.930176
24500,0.924805
25000,0.921387
25500,0.902344
26000,0.913086
26500,0.888672
27000,0.911621
27500,0.923828
28000,0.910156
28500,0.910645
29000,0.927734
29500,0.902344
30000,0.919434
30500,0.913574
31000,0.910156
31500,0.914062
32000,0.912109
32500,0.914062
33000,0.914062
33500,0.897949
34000,0.898926
34500,0.882812
35000,0.881836
35500,0.908691
36000,0.903809
36500,0.919434
37000,0.887695
37500,0.891602
38000,0.916016
38500,0.920898
39000,0.916016
39500,0.922852
40000,0.909668
40500,0.903320
41000,0.896973
41500,0.906250
42000,0.911621
42500,0.929199
43000,0.902344
43500,0.899414
44000,0.927734
44500,0.909180
45000,0.897461
45500,0.926270
46000,0.915527
46500,0.899902
47000,0.900879
47500,0.916016
48000,0.920898
48500,0.889648
49000,0.912598
49500,0.906250
50000,0.938477
