sweep,magnetizzazione_su_spin
500,0.009766
1000,-0.014160
1500,0.018555
2000,0.031738
2500,-0.036133
3000,0.018555
3500,0.018555
4000,0.008789
4500,-0.019531
5000,-0.045410
5500,-0.000977
6000,0.008301
6500,0.023926
7000,-0.020020
7500,-0.013184
8000,0.019043
8500,0.001465
9000,-0.018555
9500,0.015625
10000,-0.014160
10500,-0.002441
11000,0.022949
11500,-0.011719
12000,0.020020
12500,0.020508
13000,-0.001465
13500,0.017578
14000,-0.029785
14500,0.014648
15000,0.008789
15500,0.005371
16000,-0.017578
16500,0.022949
17000,0.007324
17500,0.021484
18000,0.014160
18500,-0.008789
19000,0.007812
19500,-0.007812
20000,0.020508
20500,0.001465
21000,-0.031250
21500,0.004395
22000,-0.007324
22500,-0.015137
23000,-0.019043
23500,0.041016
24000,0.005371
24500,-0.016113
25000,0.011719
25500,0.040039
26000,0.003906
26500,0.008789
27000,0.022461
27500,-0.009277
28000,0.009766
28500,0.002441
29000,-0.015625
29500,-0.033691
30000,-0.006836
30500,-0.004883
31000,-0.002930
31500,-0.016602
32000,-0.041016
32500,-0.020996
33000,0.001465
33500,0.002930
34000,0.051270
34500,0.006836
35000,-0.008301
35500,-0.017578
36000,0.012207
36500,-0.006836
37000,0.013184
37500,-0.011230
38000,0.006348
38500,-0.020020
39000,-0.015137
39500,0.000000
40000,-0.007812
40500,0.010742
41000,0.002930
41500,0.019531
42000,0.032227
42500,-0.037598
43000,0.019043
43500,-0.019043
44000,0.002930
44500,-0.008301
45000,-0.044434
45500,-0.005371
46000,0.015625
46500,-0.009766
47000,0.004883
47500,0.038086
48000,-0.020020
48500,0.021973
49000,-0.000977
49500,-0.015137
50000,0.033203
