sweep,magnetizzazione_su_spin
500,-0.217285
1000,-0.286621
1500,-0.660156
2000,0.289062
2500,0.380371
3000,0.466797
3500,0.445801
4000,0.043945
4500,0.359375
5000,-0.137695
5500,0.505859
6000,0.066406
6500,-0.681641
7000,-0.149902
7500,0.441406
8000,0.458008
8500,0.188477
9000,0.458008
9500,0.269531
10000,-0.093750
10500,0.534180
11000,0.435059
11500,-0.354980
12000,-0.028320
12500,-0.130859
13000,-0.289062
13500,0.066406
14000,-0.178223
14500,-0.514160
15000,-0.311035
15500,-0.045410
16000,-0.032715
16500,0.201172
17000,-0.446777
17500,0.162109
18000,0.528320
18500,0.468750
19000,0.188965
19500,0.187988
20000,-0.472168
20500,0.268555
21000,0.188965
21500,0.094238
22000,-0.629883
22500,-0.215332
23000,-0.381348
23500,-0.165527
24000,-0.271973
24500,-0.479492
25000,0.506348
25500,-0.177734
26000,0.373047
26500,-0.081055
27000,-0.057129
27500,0.421875
28000,-0.183105
28500,0.352539
29000,0.301758
29500,0.008789
30000,-0.405762
30500,-0.044434
31000,-0.351562
31500,0.277832
32000,0.508301
32500,0.110840
33000,0.445801
33500,0.038086
34000,0.081543
34500,-0.320312
35000,0.268066
35500,-0.586914
36000,-0.424805
36500,0.186523
37000,0.502930
37500,0.386230
38000,0.314941
38500,-0.567871
39000,0.124023
39500,0.112305
40000,0.299805
40500,0.520508
41000,0.480469
41500,0.200684
42000,0.008301
42500,-0.190430
43000,0.285156
43500,0.492188
44000,-0.230957
44500,-0.135254
45000,-0.405762
45500,-0.453125
46000,-0.034180
46500,-0.547363
47000,-0.254883
47500,-0.077637
48000,0.115234
48500,-0.422852
49000,-0.444824
49500,-0.472656
50000,-0.154297
