sweep,magnetizzazione_su_spin
500,0.996094
1000,0.992676
1500,0.997070
2000,0.995117
2500,0.996582
3000,0.996582
3500,0.994629
4000,0.997070
4500,0.996582
5000,0.996582
5500,0.996582
6000,0.998047
6500,0.994629
7000,0.995117
7500,0.995117
8000,0.999512
8500,0.994629
9000,0.995117
9500,0.996094
10000,0.997070
10500,0.998535
11000,0.995117
11500,0.996094
12000,0.994141
12500,0.997070
13000,0.995605
13500,0.998535
14000,0.997070
14500,0.994629
15000,0.998047
15500,0.999023
16000,0.996094
16500,0.995605
17000,0.995605
17500,0.997559
18000,0.995117
18500,0.996582
19000,0.997070
19500,0.995605
20000,0.995117
20500,0.996094
21000,0.995605
21500,0.993652
22000,0.998535
22500,0.993652
23000,0.995117
23500,0.996094
24000,0.996582
24500,0.995605
25000,0.995605
25500,0.995605
26000,0.992188
26500,0.995117
27000,0.995605
27500,0.997070
28000,0.996094
28500,0.993652
29000,0.995605
29500,0.996094
30000,0.996582
30500,0.994141
31000,0.997559
31500,0.998535
32000,0.996582
32500,0.997070
33000,0.995605
33500,0.994629
34000,0.996094
34500,0.996094
35000,0.996094
35500,0.995605
36000,0.996094
36500,0.995117
37000,0.995117
37500,0.996094
38000,0.996094
38500,0.998047
39000,0.995117
39500,0.999512
40000,0.995605
40500,0.996094
41000,0.998047
41500,0.996094
42000,0.996094
42500,0.998047
43000,0.996094
43500,0.994141
44000,0.998047
44500,0.995605
45000,0.995605
45500,0.994629
46000,0.996582
46500,0.998047
47000,0.998535
47500,0.996094
48000,0.998535
48500,0.994629
49000,0.995117
49500,0.995117
50000,0.997070
