sweep,magnetizzazione_su_spin
500,0.989258
1000,0.995117
1500,0.989746
2000,0.987305
2500,0.990234
3000,0.989258
3500,0.995605
4000,0.990723
4500,0.990234
5000,0.989746
5500,0.985352
6000,0.992188
6500,0.989746
7000,0.993164
7500,0.987305
8000,0.993164
8500,0.987793
9000,0.986816
9500,0.991211
10000,0.991211
10500,0.988770
11000,0.993164
11500,0.993652
12000,0.991211
12500,0.992188
13000,0.991211
13500,0.991699
14000,0.991699
14500,0.986328
15000,0.990723
15500,0.995605
16000,0.991211
16500,0.991211
17000,0.991699
17500,0.991699
18000,0.985840
18500,0.991211
19000,0.987793
19500,0.989258
20000,0.988770
20500,0.989258
21000,0.988770
21500,0.992188
22000,0.989258
22500,0.991211
23000,0.986816
23500,0.989258
24000,0.991211
24500,0.994629
25000,0.995605
25500,0.991699
26000,0.988281
26500,0.988770
27000,0.993652
27500,0.990723
28000,0.988281
28500,0.987793
29000,0.991211
29500,0.989258
30000,0.988770
30500,0.993652
31000,0.987305
31500,0.988770
32000,0.993652
32500,0.987305
33000,0.989746
33500,0.992676
34000,0.991211
34500,0.990234
35000,0.988770
35500,0.991211
36000,0.987793
36500,0.990723
37000,0.993164
37500,0.987305
38000,0.990234
38500,0.991699
39000,0.993652
39500,0.989258
40000,0.990723
40500,0.990723
41000,0.990234
41500,0.987305
42000,0.987793
42500,0.990234
43000,0.992188
43500,0.992676
44000,0.993652
44500,0.994629
45000,0.991211
45500,0.991211
46000,0.988281
46500,0.992676
47000,0.982910
47500,0.989746
48000,0.988770
48500,0.984863
49000,0.989258
49500,0.989258
50000,0.988281
