sweep,magnetizzazione_su_spin
500,0.798828
1000,0.779297
1500,0.821289
2000,0.799805
2500,0.788086
3000,0.822266
3500,0.788086
4000,0.872559
4500,0.866211
5000,0.843750
5500,0.743164
6000,0.857422
6500,0.836426
7000,0.763672
7500,0.765625
8000,0.843750
8500,0.862305
9000,0.599121
9500,0.828613
10000,0.849609
10500,0.739746
11000,0.842773
11500,0.823242
12000,0.844727
12500,0.823730
13000,0.764648
13500,0.799805
14000,0.789551
14500,0.814941
15000,0.847168
15500,0.808105
16000,0.881836
16500,0.767578
17000,0.880859
17500,0.778320
18000,0.824707
18500,0.823730
19000,0.748535
19500,0.845215
20000,0.840820
20500,0.829590
21000,0.824707
21500,0.845703
22000,0.799805
22500,0.885254
23000,0.810059
23500,0.829590
24000,0.792480
24500,0.750000
25000,0.811523
25500,0.814941
26000,0.838379
26500,0.883301
27000,0.854492
27500,0.834961
28000,0.854004
28500,0.891602
29000,0.842285
29500,0.784668
30000,0.831543
30500,0.804199
31000,0.755859
31500,0.809570
32000,0.807129
32500,0.781250
33000,0.754395
33500,0.854492
34000,0.757812
34500,0.758789
35000,0.761230
35500,0.782715
36000,0.817383
36500,0.833496
37000,0.812012
37500,0.825684
38000,0.862793
38500,0.818359
39000,0.798340
39500,0.743164
40000,0.821289
40500,0.849609
41000,0.838379
41500,0.787109
42000,0.829590
42500,0.807617
43000,0.806152
43500,0.867676
44000,0.793457
44500,0.780273
45000,0.834473
45500,0.853516
46000,0.703125
46500,0.808105
47000,0.809082
47500,0.754883
48000,0.829102
48500,0.816406
49000,0.828125
49500,0.832520
50000,0.810059
