sweep,magnetizzazione_su_spin
500,0.227051
1000,0.004395
1500,-0.033203
2000,0.059570
2500,-0.493652
3000,-0.232910
3500,0.267578
4000,0.304688
4500,-0.059082
5000,-0.089355
5500,-0.297363
6000,-0.195312
6500,0.273926
7000,-0.055176
7500,-0.103516
8000,0.106445
8500,-0.292969
9000,0.109375
9500,-0.270508
10000,-0.108398
10500,0.084473
11000,-0.094238
11500,0.133789
12000,-0.311035
12500,-0.327148
13000,0.208008
13500,0.315430
14000,0.147949
14500,-0.358398
15000,0.350586
15500,-0.031250
16000,-0.083496
16500,-0.410156
17000,-0.137695
17500,0.041504
18000,0.166992
18500,0.182129
19000,-0.129883
19500,0.385742
20000,0.280762
20500,0.145020
21000,-0.088867
21500,0.018066
22000,-0.107422
22500,-0.361816
23000,-0.293457
23500,0.442871
24000,-0.197754
24500,0.017090
25000,-0.062012
25500,-0.253418
26000,-0.076660
26500,-0.069336
27000,-0.067871
27500,0.040527
28000,-0.056152
28500,-0.468750
29000,-0.241211
29500,0.362793
30000,0.030762
30500,0.034180
31000,-0.157227
31500,0.053223
32000,-0.032715
32500,0.315918
33000,0.313477
33500,0.350586
34000,0.014648
34500,0.390137
35000,0.103027
35500,0.057617
36000,0.134766
36500,0.309570
37000,0.511719
37500,0.010742
38000,-0.000488
38500,0.041016
39000,0.163574
39500,0.108398
40000,-0.086914
40500,-0.234863
41000,0.267090
41500,0.195801
42000,-0.035156
42500,0.195312
43000,-0.138184
43500,0.144531
44000,0.381348
44500,0.340332
45000,-0.195801
45500,0.083008
46000,-0.326172
46500,0.054688
47000,-0.025391
47500,0.030762
48000,0.310059
48500,0.151367
49000,0.008301
49500,0.323242
50000,-0.176758
