sweep,magnetizzazione_su_spin
500,0.954590
1000,0.953125
1500,0.958984
2000,0.948242
2500,0.963867
3000,0.945312
3500,0.956055
4000,0.954590
4500,0.957031
5000,0.944824
5500,0.947266
6000,0.964355
6500,0.945801
7000,0.948730
7500,0.941406
8000,0.949219
8500,0.936523
9000,0.956543
9500,0.942383
10000,0.959961
10500,0.953125
11000,0.948730
11500,0.944336
12000,0.952148
12500,0.956543
13000,0.944336
13500,0.946777
14000,0.963867
14500,0.961426
15000,0.957031
15500,0.946289
16000,0.957031
16500,0.936523
17000,0.940430
17500,0.955566
18000,0.957031
18500,0.965820
19000,0.949219
19500,0.961426
20000,0.954102
20500,0.961914
21000,0.953125
21500,0.960449
22000,0.958984
22500,0.965332
23000,0.943848
23500,0.959961
24000,0.952637
24500,0.944824
25000,0.957520
25500,0.950195
26000,0.948242
26500,0.950684
27000,0.955078
27500,0.961914
28000,0.952637
28500,0.948730
29000,0.961914
29500,0.952637
30000,0.953125
30500,0.957520
31000,0.956055
31500,0.954102
32000,0.938965
32500,0.966309
33000,0.958984
33500,0.957031
34000,0.941406
34500,0.953613
35000,0.959473
35500,0.962891
36000,0.935059
36500,0.957520
37000,0.946777
37500,0.960449
38000,0.952148
38500,0.958008
39000,0.954590
39500,0.948242
40000,0.954590
40500,0.958008
41000,0.948242
41500,0.957031
42000,0.958496
42500,0.948730
43000,0.961426
43500,0.955566
44000,0.949219
44500,0.970703
45000,0.953125
45500,0.956543
46000,0.955566
46500,0.956055
47000,0.959473
47500,0.953613
48000,0.969727
48500,0.949219
49000,0.958496
49500,0.949219
50000,0.945801
