sweep,magnetizzazione_su_spin
500,0.618652
1000,0.630371
1500,0.621094
2000,0.763184
2500,0.802246
3000,0.531250
3500,-0.750488
4000,-0.612793
4500,-0.682129
5000,-0.682129
5500,-0.779297
6000,-0.651367
6500,-0.395508
7000,-0.667969
7500,-0.601562
8000,-0.678711
8500,-0.799805
9000,-0.699707
9500,-0.443848
10000,-0.229980
10500,-0.687500
11000,-0.524414
11500,-0.662598
12000,-0.567383
12500,-0.642578
13000,-0.564941
13500,0.618652
14000,0.166992
14500,0.105469
15000,-0.768555
15500,-0.615234
16000,-0.735840
16500,-0.755859
17000,-0.510742
17500,-0.708984
18000,-0.704590
18500,-0.599609
19000,-0.751465
19500,-0.670410
20000,-0.735840
20500,-0.704590
21000,-0.647461
21500,-0.671875
22000,-0.541992
22500,-0.639160
23000,-0.679199
23500,-0.683594
24000,-0.421875
24500,-0.632324
25000,-0.561523
25500,-0.621582
26000,-0.435547
26500,-0.617188
27000,-0.745117
27500,-0.607422
28000,-0.530273
28500,-0.284180
29000,-0.627441
29500,-0.532227
30000,-0.627441
30500,-0.767090
31000,-0.126953
31500,-0.624512
32000,0.380859
32500,0.603516
33000,0.526855
33500,0.626465
34000,0.693359
34500,0.684570
35000,0.106934
35500,0.350098
36000,0.638184
36500,0.723145
37000,0.653809
37500,0.735840
38000,0.585449
38500,0.695801
39000,0.712402
39500,0.753418
40000,0.402344
40500,0.561035
41000,0.735840
41500,0.600586
42000,0.575684
42500,0.690918
43000,0.510742
43500,0.335449
44000,0.406250
44500,0.710938
45000,0.645508
45500,0.736816
46000,0.748535
46500,0.549805
47000,0.683594
47500,0.637695
48000,0.647949
48500,0.722656
49000,0.704102
49500,0.664062
50000,0.689941
