sweep,magnetizzazione_su_spin
500,-0.996285
1000,-0.995694
1500,-0.995590
2000,-0.995799
2500,-0.996285
3000,-0.996250
3500,-0.996007
4000,-0.996736
4500,-0.996319
5000,-0.995903
5500,-0.995903
6000,-0.996181
6500,-0.996007
7000,-0.995903
7500,-0.995521
8000,-0.995972
8500,-0.996146
9000,-0.995694
9500,-0.995694
10000,-0.995868
10500,-0.995938
11000,-0.995625
11500,-0.996563
12000,-0.996667
12500,-0.996667
13000,-0.996007
13500,-0.995799
14000,-0.995799
14500,-0.996528
15000,-0.996354
15500,-0.996632
16000,-0.996493
16500,-0.996076
17000,-0.996111
17500,-0.996389
18000,-0.995938
18500,-0.996354
19000,-0.995694
19500,-0.995729
20000,-0.995764
20500,-0.996042
21000,-0.995313
21500,-0.995972
22000,-0.996667
22500,-0.996181
23000,-0.996181
23500,-0.995938
24000,-0.995556
24500,-0.995139
25000,-0.996458
25500,-0.996632
26000,-0.995313
26500,-0.996111
27000,-0.995278
27500,-0.996007
28000,-0.995625
28500,-0.996319
29000,-0.995521
29500,-0.995000
30000,-0.996528
30500,-0.996944
31000,-0.995903
31500,-0.996389
32000,-0.996319
32500,-0.996076
33000,-0.995799
33500,-0.996215
34000,-0.995521
34500,-0.996007
35000,-0.996771
35500,-0.996910
36000,-0.996042
36500,-0.996458
37000,-0.996181
37500,-0.996319
38000,-0.996424
38500,-0.996389
39000,-0.996146
39500,-0.996007
40000,-0.995451
40500,-0.996493
41000,-0.996076
41500,-0.997188
42000,-0.995625
42500,-0.995590
43000,-0.996875
43500,-0.995868
44000,-0.996563
44500,-0.995521
45000,-0.995521
45500,-0.996667
46000,-0.995313
46500,-0.996146
47000,-0.996354
47500,-0.996319
48000,-0.995799
48500,-0.995868
49000,-0.996389
49500,-0.995799
50000,-0.996424
