sweep,magnetizzazione_su_spin
500,0.017014
1000,-0.004201
1500,-0.012951
2000,0.012083
2500,0.020486
3000,-0.007222
3500,0.037326
4000,0.003819
4500,0.004479
5000,0.004375
5500,0.000035
6000,0.005278
6500,-0.007604
7000,0.004965
7500,0.003611
8000,-0.011285
8500,-0.017604
9000,0.001076
9500,0.003403
10000,-0.006979
10500,-0.004375
11000,-0.013090
11500,0.010556
12000,-0.014306
12500,-0.014618
13000,-0.001215
13500,-0.009722
14000,-0.002361
14500,0.014549
15000,-0.017847
15500,-0.011389
16000,0.003993
16500,-0.005938
17000,-0.000486
17500,0.000625
18000,0.019896
18500,-0.004931
19000,-0.006319
19500,-0.005903
20000,-0.001215
20500,-0.005139
21000,-0.010833
21500,0.005694
22000,-0.017674
22500,-0.001458
23000,-0.005486
23500,0.000313
24000,-0.013854
24500,-0.002500
25000,-0.007014
25500,-0.001111
26000,-0.012708
26500,-0.020174
27000,0.016285
27500,0.004653
28000,0.006146
28500,0.002708
29000,-0.004653
29500,0.009861
30000,0.023542
30500,0.005104
31000,0.002292
31500,-0.002778
32000,0.007188
32500,0.015833
33000,0.008090
33500,-0.004167
34000,0.006146
34500,0.015000
35000,-0.009167
35500,0.016771
36000,-0.002049
36500,0.005799
37000,-0.018090
37500,0.012326
38000,-0.009549
38500,0.002743
39000,-0.013090
39500,0.013264
40000,-0.001910
40500,0.002882
41000,0.008819
41500,-0.005243
42000,-0.013021
42500,-0.020903
43000,0.020382
43500,-0.003299
44000,-0.000174
44500,-0.001840
45000,0.015729
45500,-0.005799
46000,-0.001285
46500,-0.007535
47000,-0.000139
47500,0.008646
48000,-0.001111
48500,0.001042
49000,0.013437
49500,0.001111
50000,0.016667
