sweep,magnetizzazione_su_spin
500,-0.875833
1000,-0.881389
1500,-0.889201
2000,-0.872674
2500,-0.869583
3000,-0.876250
3500,-0.862118
4000,-0.869444
4500,-0.879167
5000,-0.881806
5500,-0.889896
6000,-0.884931
6500,-0.887431
7000,-0.875347
7500,-0.880486
8000,-0.874653
8500,-0.878368
9000,-0.878090
9500,-0.874097
10000,-0.880729
10500,-0.879375
11000,-0.871007
11500,-0.877778
12000,-0.880556
12500,-0.878264
13000,-0.873299
13500,-0.880278
14000,-0.880799
14500,-0.887153
15000,-0.885521
15500,-0.870313
16000,-0.862222
16500,-0.867153
17000,-0.868229
17500,-0.877292
18000,-0.870104
18500,-0.883021
19000,-0.878646
19500,-0.878472
20000,-0.877153
20500,-0.871840
21000,-0.865035
21500,-0.884375
22000,-0.880660
22500,-0.875938
23000,-0.882708
23500,-0.875868
24000,-0.885833
24500,-0.877188
25000,-0.877222
25500,-0.878403
26000,-0.880174
26500,-0.882361
27000,-0.882049
27500,-0.880625
28000,-0.867535
28500,-0.877153
29000,-0.873472
29500,-0.871701
30000,-0.879201
30500,-0.877049
31000,-0.875972
31500,-0.882083
32000,-0.882118
32500,-0.879896
33000,-0.873924
33500,-0.875903
34000,-0.887847
34500,-0.875938
35000,-0.880556
35500,-0.878785
36000,-0.875660
36500,-0.858819
37000,-0.876979
37500,-0.874931
38000,-0.883715
38500,-0.878611
39000,-0.868750
39500,-0.874271
40000,-0.878681
40500,-0.878646
41000,-0.878056
41500,-0.864653
42000,-0.877500
42500,-0.879653
43000,-0.869653
43500,-0.881944
44000,-0.882535
44500,-0.872153
45000,-0.887188
45500,-0.870833
46000,-0.867847
46500,-0.877257
47000,-0.880972
47500,-0.886250
48000,-0.864965
48500,-0.879132
49000,-0.879757
49500,-0.874236
50000,-0.875590
