sweep,magnetizzazione_su_spin
500,0.005382
1000,-0.002153
1500,0.005417
2000,0.003715
2500,-0.006562
3000,-0.000868
3500,-0.006215
4000,-0.002118
4500,-0.006771
5000,0.003438
5500,-0.000868
6000,-0.008611
6500,0.003958
7000,0.000903
7500,0.001389
8000,-0.000972
8500,0.004375
9000,-0.005417
9500,0.002778
10000,-0.008819
10500,0.004375
11000,-0.003854
11500,-0.003924
12000,-0.009028
12500,-0.002118
13000,-0.005694
13500,-0.004271
14000,0.000451
14500,-0.005104
15000,0.001319
15500,0.001528
16000,0.000069
16500,0.007292
17000,-0.002222
17500,0.004479
18000,0.002847
18500,0.002708
19000,0.002917
19500,-0.004931
20000,0.007569
20500,-0.004375
21000,0.000069
21500,0.005486
22000,0.001007
22500,-0.004757
23000,0.009028
23500,-0.003472
24000,0.014201
24500,-0.004097
25000,-0.005104
25500,0.001181
26000,0.000243
26500,0.000556
27000,-0.000313
27500,0.007743
28000,0.002500
28500,0.007604
29000,-0.005174
29500,0.001701
30000,-0.005069
30500,0.000521
31000,0.001667
31500,0.000625
32000,0.006319
32500,0.002396
33000,-0.004132
33500,-0.000799
34000,-0.007014
34500,-0.001840
35000,0.003715
35500,0.005729
36000,0.006319
36500,0.003021
37000,-0.000521
37500,-0.002639
38000,-0.002812
38500,0.004063
39000,-0.012986
39500,0.006111
40000,-0.003403
40500,-0.006701
41000,-0.008125
41500,0.001389
42000,0.012361
42500,-0.002431
43000,-0.001007
43500,-0.004306
44000,-0.001840
44500,0.004167
45000,-0.002917
45500,-0.007535
46000,0.005139
46500,-0.002500
47000,0.007222
47500,0.000243
48000,-0.003368
48500,0.004132
49000,-0.002083
49500,0.003542
50000,0.004444
