sweep,magnetizzazione_su_spin
500,-0.008333
1000,-0.006215
1500,0.002882
2000,-0.004549
2500,0.001979
3000,-0.005382
3500,-0.010764
4000,0.005486
4500,0.008611
5000,-0.001944
5500,-0.001493
6000,0.012326
6500,0.009896
7000,-0.003715
7500,0.002292
8000,-0.001528
8500,-0.002882
9000,0.006111
9500,0.003854
10000,0.004896
10500,-0.015625
11000,-0.004514
11500,-0.007882
12000,0.014479
12500,-0.002535
13000,-0.016493
13500,0.000278
14000,-0.003681
14500,0.017951
15000,0.001875
15500,-0.011007
16000,0.003472
16500,0.001389
17000,0.007604
17500,0.003542
18000,-0.001181
18500,-0.010208
19000,0.004410
19500,-0.007882
20000,0.004653
20500,0.021042
21000,0.000451
21500,-0.004271
22000,-0.003611
22500,0.001215
23000,0.005833
23500,-0.006701
24000,-0.005313
24500,0.008090
25000,0.000833
25500,-0.004618
26000,0.015903
26500,-0.006250
27000,0.001736
27500,0.003299
28000,0.011215
28500,-0.005590
29000,-0.003472
29500,0.000486
30000,-0.010104
30500,0.005486
31000,0.002465
31500,-0.006458
32000,0.001076
32500,-0.004479
33000,-0.003507
33500,0.002500
34000,-0.003090
34500,-0.013160
35000,0.008368
35500,0.010208
36000,-0.000660
36500,0.008924
37000,-0.004618
37500,0.012326
38000,-0.004965
38500,0.005208
39000,0.001771
39500,0.000208
40000,0.022708
40500,0.004375
41000,-0.000903
41500,0.002639
42000,-0.011562
42500,0.001563
43000,0.001493
43500,0.001597
44000,-0.012917
44500,0.002014
45000,0.006701
45500,0.006076
46000,0.003785
46500,0.004861
47000,-0.009410
47500,-0.003090
48000,0.002569
48500,0.003750
49000,-0.012153
49500,-0.001042
50000,0.016528
