sweep,magnetizzazione_su_spin
500,-0.751389
1000,-0.747014
1500,-0.771944
2000,-0.755590
2500,-0.740660
3000,-0.748924
3500,-0.728646
4000,-0.760312
4500,-0.741458
5000,-0.751563
5500,-0.748715
6000,-0.737986
6500,-0.765799
7000,-0.777535
7500,-0.758958
8000,-0.752188
8500,-0.767153
9000,-0.755521
9500,-0.784653
10000,-0.782604
10500,-0.751944
11000,-0.740833
11500,-0.768160
12000,-0.776215
12500,-0.794549
13000,-0.757674
13500,-0.767153
14000,-0.757535
14500,-0.763160
15000,-0.756840
15500,-0.748368
16000,-0.758819
16500,-0.755104
17000,-0.764896
17500,-0.739688
18000,-0.735347
18500,-0.736528
19000,-0.762778
19500,-0.724167
20000,-0.746563
20500,-0.730799
21000,-0.716910
21500,-0.736875
22000,-0.759236
22500,-0.723750
23000,-0.753750
23500,-0.764861
24000,-0.750243
24500,-0.772951
25000,-0.752257
25500,-0.711111
26000,-0.761250
26500,-0.695451
27000,-0.758924
27500,-0.746493
28000,-0.724479
28500,-0.735521
29000,-0.734826
29500,-0.740104
30000,-0.761736
30500,-0.768333
31000,-0.769896
31500,-0.786424
32000,-0.746875
32500,-0.717083
33000,-0.760590
33500,-0.761667
34000,-0.730000
34500,-0.760243
35000,-0.758090
35500,-0.747778
36000,-0.760625
36500,-0.738576
37000,-0.730243
37500,-0.733785
38000,-0.763229
38500,-0.750799
39000,-0.746736
39500,-0.730694
40000,-0.750590
40500,-0.758576
41000,-0.767292
41500,-0.761632
42000,-0.703160
42500,-0.772083
43000,-0.714792
43500,-0.733403
44000,-0.752396
44500,-0.721181
45000,-0.752569
45500,-0.774653
46000,-0.751458
46500,-0.748681
47000,-0.742882
47500,-0.763160
48000,-0.728264
48500,-0.749514
49000,-0.723264
49500,-0.744271
50000,-0.755313
