sweep,magnetizzazione_su_spin
500,-0.955694
1000,-0.956285
1500,-0.952187
2000,-0.953368
2500,-0.955729
3000,-0.953785
3500,-0.952014
4000,-0.953958
4500,-0.954965
5000,-0.956667
5500,-0.951215
6000,-0.951424
6500,-0.953160
7000,-0.952465
7500,-0.954444
8000,-0.953958
8500,-0.954167
9000,-0.957604
9500,-0.955347
10000,-0.953854
10500,-0.953611
11000,-0.955729
11500,-0.952674
12000,-0.953611
12500,-0.956007
13000,-0.953194
13500,-0.954653
14000,-0.952361
14500,-0.954444
15000,-0.955174
15500,-0.955486
16000,-0.956528
16500,-0.952986
17000,-0.954653
17500,-0.952222
18000,-0.952917
18500,-0.954722
19000,-0.955833
19500,-0.955069
20000,-0.954306
20500,-0.952639
21000,-0.956389
21500,-0.949688
22000,-0.953958
22500,-0.954444
23000,-0.952222
23500,-0.954201
24000,-0.953368
24500,-0.949792
25000,-0.956736
25500,-0.953611
26000,-0.952431
26500,-0.955451
27000,-0.955694
27500,-0.954410
28000,-0.955347
28500,-0.954236
29000,-0.953090
29500,-0.956319
30000,-0.954861
30500,-0.957222
31000,-0.953472
31500,-0.953819
32000,-0.955208
32500,-0.954375
33000,-0.952812
33500,-0.955139
34000,-0.953924
34500,-0.954688
35000,-0.952153
35500,-0.957222
36000,-0.952639
36500,-0.952708
37000,-0.953715
37500,-0.952153
38000,-0.955000
38500,-0.953472
39000,-0.954479
39500,-0.955868
40000,-0.955521
40500,-0.956910
41000,-0.954549
41500,-0.955660
42000,-0.952708
42500,-0.951910
43000,-0.954757
43500,-0.950556
44000,-0.952118
44500,-0.958993
45000,-0.955000
45500,-0.956181
46000,-0.954167
46500,-0.956389
47000,-0.953333
47500,-0.955417
48000,-0.953611
48500,-0.954965
49000,-0.951840
49500,-0.951979
50000,-0.955590
