sweep,magnetizzazione_su_spin
500,-0.974722
1000,-0.971424
1500,-0.972604
2000,-0.972431
2500,-0.974549
3000,-0.974861
3500,-0.973854
4000,-0.972083
4500,-0.973437
5000,-0.974340
5500,-0.975521
6000,-0.973368
6500,-0.976979
7000,-0.973542
7500,-0.973333
8000,-0.974167
8500,-0.974063
9000,-0.975174
9500,-0.972847
10000,-0.975660
10500,-0.975625
11000,-0.974479
11500,-0.970451
12000,-0.972847
12500,-0.973785
13000,-0.972986
13500,-0.973785
14000,-0.974479
14500,-0.974132
15000,-0.973715
15500,-0.975278
16000,-0.972569
16500,-0.973611
17000,-0.974167
17500,-0.975972
18000,-0.973750
18500,-0.971562
19000,-0.974826
19500,-0.973125
20000,-0.974410
20500,-0.973646
21000,-0.973437
21500,-0.972847
22000,-0.974931
22500,-0.973785
23000,-0.976910
23500,-0.973681
24000,-0.972535
24500,-0.973160
25000,-0.974444
25500,-0.972708
26000,-0.972708
26500,-0.972361
27000,-0.975000
27500,-0.973299
28000,-0.974167
28500,-0.974444
29000,-0.973507
29500,-0.971875
30000,-0.976076
30500,-0.973368
31000,-0.975174
31500,-0.974722
32000,-0.974167
32500,-0.974167
33000,-0.972882
33500,-0.973924
34000,-0.970868
34500,-0.972708
35000,-0.973056
35500,-0.975313
36000,-0.973819
36500,-0.974722
37000,-0.972847
37500,-0.970729
38000,-0.973889
38500,-0.973056
39000,-0.973993
39500,-0.973021
40000,-0.973472
40500,-0.975417
41000,-0.974410
41500,-0.972639
42000,-0.971771
42500,-0.971493
43000,-0.971250
43500,-0.972118
44000,-0.973958
44500,-0.972604
45000,-0.972951
45500,-0.975035
46000,-0.972083
46500,-0.974722
47000,-0.972708
47500,-0.973889
48000,-0.973958
48500,-0.973194
49000,-0.974063
49500,-0.972396
50000,-0.970833
