sweep,magnetizzazione_su_spin
500,-0.585868
1000,-0.536111
1500,-0.531389
2000,-0.612431
2500,-0.519097
3000,-0.382569
3500,-0.316840
4000,-0.350104
4500,-0.485243
5000,-0.372917
5500,-0.390833
6000,-0.493194
6500,-0.471076
7000,-0.612361
7500,-0.484514
8000,-0.603090
8500,-0.545208
9000,-0.465243
9500,-0.340486
10000,-0.324792
10500,-0.413854
11000,-0.568785
11500,-0.571319
12000,-0.564514
12500,-0.534306
13000,-0.495590
13500,-0.559826
14000,-0.562257
14500,-0.510972
15000,-0.384132
15500,-0.382083
16000,-0.296944
16500,-0.286562
17000,-0.373437
17500,-0.414236
18000,-0.522917
18500,-0.495937
19000,-0.483507
19500,-0.441736
20000,-0.430625
20500,-0.441389
21000,-0.292708
21500,-0.280556
22000,-0.242708
22500,-0.377465
23000,-0.434132
23500,-0.213993
24000,-0.212812
24500,-0.264896
25000,-0.448611
25500,-0.377951
26000,-0.541875
26500,-0.380035
27000,-0.318646
27500,-0.215625
28000,-0.326111
28500,-0.170417
29000,-0.200278
29500,-0.126181
30000,-0.000937
30500,0.012431
31000,0.112639
31500,0.005938
32000,-0.178542
32500,-0.137708
33000,-0.258958
33500,-0.322049
34000,-0.570903
34500,-0.602431
35000,-0.500139
35500,-0.481354
36000,-0.469201
36500,-0.520868
37000,-0.604271
37500,-0.587882
38000,-0.612396
38500,-0.593403
39000,-0.487465
39500,-0.313507
40000,-0.380660
40500,-0.345625
41000,-0.521181
41500,-0.669549
42000,-0.586076
42500,-0.649618
43000,-0.617639
43500,-0.608333
44000,-0.431076
44500,-0.583958
45000,-0.571424
45500,-0.387292
46000,-0.487222
46500,-0.398229
47000,-0.451840
47500,-0.413993
48000,-0.309201
48500,-0.461354
49000,-0.426389
49500,-0.251632
50000,-0.142083
