sweep,magnetizzazione_su_spin
500,0.080729
1000,-0.001667
1500,-0.143576
2000,-0.160938
2500,-0.152951
3000,-0.046424
3500,-0.054896
4000,0.051736
4500,0.156181
5000,-0.069306
5500,0.059514
6000,-0.000174
6500,0.031042
7000,0.123646
7500,0.035764
8000,-0.017743
8500,-0.039028
9000,0.072847
9500,-0.042813
10000,-0.061042
10500,-0.000937
11000,0.126319
11500,-0.001076
12000,0.064097
12500,0.002535
13000,0.137674
13500,0.143785
14000,0.093160
14500,0.019028
15000,0.006944
15500,0.069792
16000,-0.008507
16500,-0.022153
17000,0.062778
17500,0.032326
18000,0.005278
18500,0.142951
19000,0.049722
19500,0.075486
20000,0.198715
20500,-0.109028
21000,-0.176597
21500,-0.035590
22000,-0.075625
22500,0.107222
23000,-0.018576
23500,-0.121875
24000,-0.255035
24500,-0.183542
25000,-0.074688
25500,-0.134549
26000,-0.067986
26500,0.003125
27000,0.037049
27500,-0.032639
28000,0.022465
28500,-0.148750
29000,0.117326
29500,0.058056
30000,-0.052292
30500,0.179306
31000,-0.046111
31500,0.114236
32000,0.128403
32500,-0.018750
33000,-0.225347
33500,-0.017396
34000,-0.021285
34500,-0.065382
35000,-0.113333
35500,-0.195312
36000,-0.182708
36500,0.004687
37000,0.167431
37500,0.187396
38000,0.130451
38500,0.151111
39000,0.170104
39500,0.026771
40000,-0.072743
40500,-0.022083
41000,-0.217951
41500,-0.134375
42000,-0.247882
42500,-0.019306
43000,0.091319
43500,0.135590
44000,0.018993
44500,-0.039688
45000,-0.155556
45500,-0.173750
46000,-0.035347
46500,0.234028
47000,0.083472
47500,0.043299
48000,0.017639
48500,0.078160
49000,0.016389
49500,-0.017986
50000,-0.146285
