sweep,magnetizzazione_su_spin
500,0.996806
1000,0.994722
1500,0.996389
2000,0.995972
2500,0.997222
3000,0.995833
3500,0.995000
4000,0.995139
4500,0.995000
5000,0.996250
5500,0.996806
6000,0.995972
6500,0.994583
7000,0.994167
7500,0.995694
8000,0.994306
8500,0.996806
9000,0.995417
9500,0.997361
10000,0.996528
10500,0.994583
11000,0.995556
11500,0.997083
12000,0.995278
12500,0.996389
13000,0.995000
13500,0.996111
14000,0.995417
14500,0.996111
15000,0.995417
15500,0.996806
16000,0.995417
16500,0.995972
17000,0.995278
17500,0.995556
18000,0.996806
18500,0.995139
19000,0.996389
19500,0.994028
20000,0.997639
20500,0.997222
21000,0.995972
21500,0.996667
22000,0.996528
22500,0.996389
23000,0.996944
23500,0.997500
24000,0.995417
24500,0.996389
25000,0.995972
25500,0.994583
26000,0.995417
26500,0.997361
27000,0.996111
27500,0.993611
28000,0.997083
28500,0.994583
29000,0.996528
29500,0.995972
30000,0.995139
30500,0.995000
31000,0.996111
31500,0.996250
32000,0.995833
32500,0.995556
33000,0.995972
33500,0.996389
34000,0.995556
34500,0.995000
35000,0.996389
35500,0.994444
36000,0.996944
36500,0.996111
37000,0.995139
37500,0.995556
38000,0.996528
38500,0.996944
39000,0.995000
39500,0.995000
40000,0.994444
40500,0.995694
41000,0.995000
41500,0.997222
42000,0.995417
42500,0.995694
43000,0.994861
43500,0.995417
44000,0.997222
44500,0.996250
45000,0.995694
45500,0.994028
46000,0.995139
46500,0.995972
47000,0.995278
47500,0.995417
48000,0.996528
48500,0.995556
49000,0.995278
49500,0.996667
50000,0.995000
