sweep,magnetizzazione_su_spin
500,-0.008056
1000,0.014861
1500,-0.022639
2000,0.004722
2500,-0.016389
3000,0.007778
3500,0.020000
4000,-0.000139
4500,0.004583
5000,-0.022500
5500,0.009861
6000,-0.013889
6500,0.010000
7000,0.008194
7500,0.002917
8000,0.005972
8500,-0.000694
9000,-0.004861
9500,-0.016806
10000,-0.010139
10500,-0.004583
11000,-0.000694
11500,0.004167
12000,0.011806
12500,-0.020139
13000,-0.019444
13500,0.008750
14000,0.000972
14500,0.005694
15000,0.006806
15500,0.000972
16000,-0.003333
16500,-0.009583
17000,0.000278
17500,0.005556
18000,0.014583
18500,0.013472
19000,0.002639
19500,0.014583
20000,0.000278
20500,-0.006944
21000,0.014167
21500,0.002083
22000,-0.014444
22500,0.005694
23000,-0.004167
23500,-0.013472
24000,-0.005000
24500,0.015556
25000,-0.002361
25500,0.006528
26000,0.004167
26500,0.004028
27000,-0.012917
27500,-0.003056
28000,0.007917
28500,-0.003194
29000,0.011111
29500,-0.001806
30000,0.012361
30500,-0.016667
31000,-0.008611
31500,0.001806
32000,-0.006389
32500,0.008056
33000,0.000139
33500,0.005278
34000,0.008333
34500,0.002639
35000,0.000139
35500,0.002778
36000,0.004722
36500,0.004444
37000,0.000694
37500,0.007500
38000,0.003333
38500,-0.014028
39000,-0.020278
39500,-0.000139
40000,0.000694
40500,-0.024167
41000,-0.008611
41500,0.002917
42000,0.012778
42500,0.015556
43000,-0.003056
43500,0.008750
44000,-0.003056
44500,-0.001528
45000,0.001111
45500,0.000972
46000,-0.011111
46500,0.020833
47000,-0.009722
47500,-0.012361
48000,-0.013889
48500,-0.009444
49000,0.004722
49500,0.008750
50000,0.006667
