sweep,magnetizzazione_su_spin
500,0.945556
1000,0.960417
1500,0.960694
2000,0.955278
2500,0.948611
3000,0.960278
3500,0.956111
4000,0.954306
4500,0.953611
5000,0.958472
5500,0.950139
6000,0.949583
6500,0.955694
7000,0.957639
7500,0.957361
8000,0.954167
8500,0.950417
9000,0.957917
9500,0.956667
10000,0.956250
10500,0.956389
11000,0.948333
11500,0.955556
12000,0.960417
12500,0.950000
13000,0.959444
13500,0.959167
14000,0.958056
14500,0.951667
15000,0.958194
15500,0.951111
16000,0.955694
16500,0.949167
17000,0.953194
17500,0.954028
18000,0.952917
18500,0.958056
19000,0.954583
19500,0.956806
20000,0.951806
20500,0.947083
21000,0.958194
21500,0.960417
22000,0.951944
22500,0.954167
23000,0.953472
23500,0.948611
24000,0.953750
24500,0.953333
25000,0.956667
25500,0.951250
26000,0.951806
26500,0.953194
27000,0.960417
27500,0.950417
28000,0.948472
28500,0.957639
29000,0.952917
29500,0.961250
30000,0.954583
30500,0.953056
31000,0.950972
31500,0.950694
32000,0.952639
32500,0.954028
33000,0.959306
33500,0.956667
34000,0.953611
34500,0.955833
35000,0.955833
35500,0.957083
36000,0.954306
36500,0.954583
37000,0.949722
37500,0.950417
38000,0.952778
38500,0.952639
39000,0.955000
39500,0.949583
40000,0.952500
40500,0.954722
41000,0.953056
41500,0.954722
42000,0.952083
42500,0.959861
43000,0.956111
43500,0.951667
44000,0.951250
44500,0.957778
45000,0.959167
45500,0.955139
46000,0.955278
46500,0.955139
47000,0.954028
47500,0.955139
48000,0.955139
48500,0.948194
49000,0.954306
49500,0.950417
50000,0.949722
