sweep,magnetizzazione_su_spin
500,-0.034583
1000,0.003889
1500,-0.048194
2000,-0.048194
2500,0.010000
3000,-0.026111
3500,-0.004167
4000,-0.015556
4500,0.076667
5000,-0.077222
5500,0.002361
6000,-0.002500
6500,-0.040556
7000,0.024861
7500,-0.071806
8000,0.028056
8500,-0.035556
9000,-0.007361
9500,0.033194
10000,-0.000556
10500,-0.048194
11000,-0.029583
11500,0.004167
12000,0.031250
12500,0.064028
13000,0.006528
13500,0.035972
14000,-0.007361
14500,-0.008889
15000,-0.000694
15500,0.055972
16000,-0.010972
16500,-0.061250
17000,0.016389
17500,-0.018750
18000,-0.021528
18500,0.045833
19000,-0.010972
19500,-0.038194
20000,-0.043472
20500,-0.052639
21000,0.071111
21500,-0.000417
22000,0.038056
22500,0.004306
23000,-0.007361
23500,-0.032917
24000,0.006667
24500,0.035972
25000,0.006667
25500,-0.056389
26000,0.031944
26500,-0.027500
27000,0.025972
27500,-0.031111
28000,-0.039583
28500,-0.030556
29000,-0.035417
29500,-0.027222
30000,0.039583
30500,0.054861
31000,0.007500
31500,-0.028889
32000,-0.059861
32500,-0.060833
33000,-0.071944
33500,0.002778
34000,-0.010417
34500,0.043194
35000,0.042917
35500,-0.012639
36000,0.002917
36500,0.001944
37000,-0.005000
37500,-0.016389
38000,-0.001806
38500,0.036944
39000,0.028750
39500,0.056944
40000,0.044722
40500,0.070972
41000,-0.015278
41500,-0.014028
42000,0.084167
42500,0.012639
43000,-0.038194
43500,-0.018750
44000,0.029583
44500,0.007917
45000,-0.038611
45500,-0.000556
46000,-0.025278
46500,-0.035000
47000,0.000556
47500,0.026389
48000,0.032639
48500,-0.023333
49000,-0.046389
49500,0.005972
50000,-0.009861
