sweep,magnetizzazione_su_spin
500,0.872361
1000,0.882083
1500,0.870972
2000,0.885833
2500,0.873889
3000,0.878333
3500,0.872778
4000,0.875278
4500,0.879028
5000,0.858889
5500,0.890278
6000,0.893333
6500,0.882639
7000,0.893472
7500,0.867917
8000,0.890000
8500,0.869306
9000,0.894861
9500,0.876250
10000,0.891528
10500,0.865972
11000,0.864722
11500,0.885278
12000,0.884167
12500,0.873472
13000,0.889722
13500,0.890417
14000,0.879028
14500,0.898056
15000,0.872917
15500,0.890278
16000,0.878056
16500,0.875000
17000,0.890278
17500,0.877778
18000,0.883194
18500,0.863194
19000,0.858611
19500,0.884722
20000,0.898194
20500,0.883194
21000,0.886250
21500,0.894722
22000,0.877222
22500,0.883194
23000,0.878194
23500,0.892639
24000,0.878611
24500,0.873472
25000,0.867222
25500,0.881806
26000,0.882083
26500,0.870972
27000,0.838333
27500,0.885556
28000,0.883056
28500,0.881667
29000,0.873056
29500,0.876528
30000,0.880694
30500,0.859583
31000,0.870139
31500,0.883889
32000,0.863333
32500,0.870278
33000,0.870694
33500,0.880556
34000,0.874861
34500,0.872778
35000,0.860972
35500,0.879861
36000,0.884583
36500,0.889444
37000,0.886250
37500,0.887083
38000,0.877500
38500,0.877361
39000,0.888750
39500,0.894028
40000,0.894167
40500,0.880278
41000,0.884861
41500,0.879861
42000,0.884028
42500,0.880278
43000,0.891806
43500,0.877083
44000,0.885000
44500,0.845278
45000,0.880556
45500,0.886111
46000,0.875833
46500,0.884861
47000,0.862639
47500,0.877778
48000,0.868056
48500,0.890139
49000,0.883611
49500,0.890833
50000,0.890417
