sweep,magnetizzazione_su_spin
500,0.986944
1000,0.991389
1500,0.990972
2000,0.991250
2500,0.992083
3000,0.989861
3500,0.990972
4000,0.990556
4500,0.991806
5000,0.989167
5500,0.990278
6000,0.990278
6500,0.989028
7000,0.989583
7500,0.990417
8000,0.990278
8500,0.990556
9000,0.989167
9500,0.987917
10000,0.989444
10500,0.992361
11000,0.991528
11500,0.991806
12000,0.990694
12500,0.991667
13000,0.990972
13500,0.990972
14000,0.990556
14500,0.989306
15000,0.987500
15500,0.987361
16000,0.987917
16500,0.988889
17000,0.990833
17500,0.988750
18000,0.989722
18500,0.989583
19000,0.989861
19500,0.990833
20000,0.989583
20500,0.991111
21000,0.991250
21500,0.992222
22000,0.990694
22500,0.990694
23000,0.987917
23500,0.993056
24000,0.988889
24500,0.992222
25000,0.990694
25500,0.987917
26000,0.991111
26500,0.989861
27000,0.990556
27500,0.990000
28000,0.991944
28500,0.989722
29000,0.990278
29500,0.990972
30000,0.990972
30500,0.988611
31000,0.988472
31500,0.988611
32000,0.989583
32500,0.991667
33000,0.992222
33500,0.991667
34000,0.991944
34500,0.990000
35000,0.990139
35500,0.990139
36000,0.988750
36500,0.989583
37000,0.990139
37500,0.990417
38000,0.989028
38500,0.990278
39000,0.991806
39500,0.989444
40000,0.989861
40500,0.988194
41000,0.990417
41500,0.993056
42000,0.988194
42500,0.990278
43000,0.991389
43500,0.992639
44000,0.992222
44500,0.992361
45000,0.989722
45500,0.990556
46000,0.988333
46500,0.991806
47000,0.988472
47500,0.991806
48000,0.988889
48500,0.988611
49000,0.990000
49500,0.990278
50000,0.990278
