sweep,magnetizzazione_su_spin
500,-0.003333
1000,0.013333
1500,0.010278
2000,0.012361
2500,-0.001806
3000,0.001389
3500,0.001944
4000,0.001389
4500,0.003611
5000,0.022778
5500,-0.005278
6000,-0.027778
6500,0.028194
7000,-0.003194
7500,-0.001528
8000,-0.000972
8500,0.001111
9000,-0.021806
9500,0.024583
10000,0.003333
10500,-0.022500
11000,-0.003889
11500,0.019028
12000,-0.009306
12500,-0.000139
13000,-0.005972
13500,0.009306
14000,0.020694
14500,0.001111
15000,-0.007917
15500,-0.007778
16000,-0.035000
16500,0.008472
17000,-0.001667
17500,0.025694
18000,0.003889
18500,0.023750
19000,0.038333
19500,0.012639
20000,-0.001806
20500,-0.012361
21000,-0.018333
21500,-0.025417
22000,0.005833
22500,-0.010972
23000,-0.010417
23500,-0.024583
24000,0.003611
24500,-0.025833
25000,-0.013889
25500,0.009861
26000,0.002222
26500,0.003611
27000,-0.002500
27500,-0.014583
28000,-0.020694
28500,-0.013611
29000,-0.011667
29500,-0.000833
30000,-0.022500
30500,0.009306
31000,-0.015417
31500,0.030278
32000,-0.006528
32500,-0.016806
33000,0.029861
33500,0.001111
34000,0.024444
34500,0.037778
35000,0.004028
35500,0.012222
36000,-0.000417
36500,-0.017778
37000,-0.000417
37500,0.001806
38000,0.015833
38500,-0.005694
39000,0.010000
39500,0.009028
40000,-0.019861
40500,0.001944
41000,-0.013472
41500,0.010417
42000,0.015278
42500,-0.001806
43000,0.009722
43500,-0.028194
44000,0.000972
44500,-0.012639
45000,0.013750
45500,-0.010556
46000,-0.005694
46500,0.009306
47000,-0.001528
47500,-0.016250
48000,0.031528
48500,0.000972
49000,0.003056
49500,-0.004583
50000,0.000139
