sweep,magnetizzazione_su_spin
500,0.971528
1000,0.977500
1500,0.971250
2000,0.974306
2500,0.972083
3000,0.970139
3500,0.975972
4000,0.970972
4500,0.973889
5000,0.976806
5500,0.969583
6000,0.975417
6500,0.976111
7000,0.976667
7500,0.973472
8000,0.976944
8500,0.972500
9000,0.975972
9500,0.972639
10000,0.975556
10500,0.976111
11000,0.977639
11500,0.974861
12000,0.974861
12500,0.973611
13000,0.969444
13500,0.973472
14000,0.969583
14500,0.975278
15000,0.979444
15500,0.970833
16000,0.975417
16500,0.968889
17000,0.974583
17500,0.974722
18000,0.971944
18500,0.975833
19000,0.969722
19500,0.974167
20000,0.976944
20500,0.975694
21000,0.972083
21500,0.968472
22000,0.973333
22500,0.972778
23000,0.974167
23500,0.975694
24000,0.977361
24500,0.971528
25000,0.970278
25500,0.972917
26000,0.971250
26500,0.974583
27000,0.971944
27500,0.970694
28000,0.974167
28500,0.976250
29000,0.976389
29500,0.974444
30000,0.975139
30500,0.971944
31000,0.976250
31500,0.974306
32000,0.978611
32500,0.972083
33000,0.973750
33500,0.973333
34000,0.975972
34500,0.970694
35000,0.974167
35500,0.971111
36000,0.971667
36500,0.974167
37000,0.974861
37500,0.975833
38000,0.969583
38500,0.973750
39000,0.974861
39500,0.977500
40000,0.971806
40500,0.979444
41000,0.969167
41500,0.972222
42000,0.974722
42500,0.968889
43000,0.974583
43500,0.977083
44000,0.975278
44500,0.971806
45000,0.973611
45500,0.970833
46000,0.971250
46500,0.973750
47000,0.966389
47500,0.969028
48000,0.974306
48500,0.975000
49000,0.972083
49500,0.971528
50000,0.973611
