sweep,magnetizzazione_su_spin
500,0.798056
1000,0.778611
1500,0.763333
2000,0.770556
2500,0.768333
3000,0.752917
3500,0.755556
4000,0.783750
4500,0.691389
5000,0.772222
5500,0.680139
6000,0.672917
6500,0.633472
7000,0.752778
7500,0.776528
8000,0.730000
8500,0.745139
9000,0.756944
9500,0.771667
10000,0.684306
10500,0.601944
11000,0.789444
11500,0.779583
12000,0.795972
12500,0.778611
13000,0.757778
13500,0.788333
14000,0.727361
14500,0.765833
15000,0.785139
15500,0.749861
16000,0.779583
16500,0.762500
17000,0.692778
17500,0.736250
18000,0.790833
18500,0.768333
19000,0.733611
19500,0.708194
20000,0.719722
20500,0.780000
21000,0.691250
21500,0.765000
22000,0.761250
22500,0.772500
23000,0.762361
23500,0.787083
24000,0.758889
24500,0.807361
25000,0.768333
25500,0.737500
26000,0.731667
26500,0.700972
27000,0.708750
27500,0.742778
28000,0.725139
28500,0.747083
29000,0.721389
29500,0.780556
30000,0.752361
30500,0.774861
31000,0.755139
31500,0.697639
32000,0.689722
32500,0.724167
33000,0.733056
33500,0.789306
34000,0.625556
34500,0.743889
35000,0.765833
35500,0.704722
36000,0.768056
36500,0.737639
37000,0.677083
37500,0.756111
38000,0.745139
38500,0.693472
39000,0.678472
39500,0.772639
40000,0.760139
40500,0.729722
41000,0.778194
41500,0.675833
42000,0.783194
42500,0.758056
43000,0.721944
43500,0.780417
44000,0.768889
44500,0.764306
45000,0.753611
45500,0.765000
46000,0.765417
46500,0.747083
47000,0.703472
47500,0.780556
48000,0.713611
48500,0.774167
49000,0.675139
49500,0.762778
50000,0.784861
