sweep,magnetizzazione_su_spin
500,0.003906
1000,0.008301
1500,0.029297
2000,0.002930
2500,0.001465
3000,0.002930
3500,-0.042480
4000,0.026367
4500,-0.035156
5000,-0.018066
5500,-0.030762
6000,-0.008789
6500,0.025391
7000,0.019043
7500,-0.020020
8000,-0.000488
8500,0.000000
9000,0.011230
9500,0.007324
10000,0.014160
10500,0.010742
11000,-0.014648
11500,0.016602
12000,0.000977
12500,-0.005859
13000,0.031250
13500,-0.002441
14000,0.021973
14500,-0.016113
15000,-0.049316
15500,0.015137
16000,-0.014160
16500,-0.013672
17000,-0.017090
17500,-0.027832
18000,-0.007324
18500,-0.001953
19000,0.048828
19500,0.024414
20000,0.005371
20500,0.044434
21000,-0.023438
21500,-0.013184
22000,-0.013184
22500,0.006348
23000,0.014160
23500,-0.022949
24000,-0.028320
24500,-0.016113
25000,-0.001465
25500,-0.021973
26000,0.026367
26500,-0.033203
27000,0.000000
27500,-0.013672
28000,0.000000
28500,0.010742
29000,-0.004395
29500,0.000488
30000,-0.000488
30500,0.011230
31000,-0.008301
31500,0.001953
32000,0.005859
32500,-0.026855
33000,-0.024902
33500,0.025391
34000,-0.009277
34500,0.010742
35000,0.024902
35500,0.005371
36000,0.015625
36500,0.020996
37000,0.017578
37500,0.010254
38000,0.009277
38500,-0.014160
39000,-0.009766
39500,0.015137
40000,0.010254
40500,-0.001465
41000,0.022461
41500,-0.028320
42000,-0.021484
42500,-0.002441
43000,0.005371
43500,-0.019043
44000,0.018066
44500,-0.030762
45000,-0.042969
45500,-0.023438
46000,-0.017578
46500,0.005371
47000,-0.005371
47500,0.029297
48000,0.001953
48500,-0.000488
49000,-0.023438
49500,-0.023926
50000,0.013672
