sweep,magnetizzazione_su_spin
500,-0.890625
1000,-0.132812
1500,-0.664062
2000,0.453125
2500,-0.851562
3000,-0.679688
3500,-0.710938
4000,0.875000
4500,-0.859375
5000,0.796875
5500,-0.640625
6000,0.734375
6500,-0.781250
7000,-0.609375
7500,0.382812
8000,-0.781250
8500,0.843750
9000,-0.554688
9500,0.757812
10000,0.632812
10500,0.851562
11000,0.906250
11500,0.382812
12000,-0.531250
12500,-0.500000
13000,-0.500000
13500,0.851562
14000,-0.507812
14500,-0.140625
15000,0.437500
15500,-0.820312
16000,-0.750000
16500,-0.640625
17000,-0.671875
17500,0.382812
18000,0.585938
18500,-0.843750
19000,0.718750
19500,-0.742188
20000,-0.609375
20500,-0.218750
21000,-0.828125
21500,0.742188
22000,-0.789062
22500,0.898438
23000,0.468750
23500,0.828125
24000,-0.585938
24500,0.718750
25000,-0.734375
25500,0.718750
26000,0.843750
26500,0.914062
27000,-0.218750
27500,0.359375
28000,-0.804688
28500,-0.203125
29000,0.656250
29500,0.742188
30000,-0.359375
30500,-0.062500
31000,-0.757812
31500,0.687500
32000,0.640625
32500,-0.757812
33000,0.117188
33500,-0.359375
34000,0.773438
34500,-0.421875
35000,0.789062
35500,-0.875000
36000,0.890625
36500,-0.445312
37000,0.625000
37500,-0.875000
38000,-0.820312
38500,-0.648438
39000,0.859375
39500,-0.835938
40000,-0.546875
40500,0.429688
41000,0.867188
41500,-0.664062
42000,-0.648438
42500,0.765625
43000,0.867188
43500,0.656250
44000,0.687500
44500,0.835938
45000,-0.085938
45500,0.492188
46000,-0.390625
46500,-0.617188
47000,-0.914062
47500,-0.718750
48000,-0.671875
48500,-0.484375
49000,-0.703125
49500,0.835938
50000,-0.828125
