sweep,magnetizzazione_su_spin
500,0.695312
1000,0.804688
1500,0.812500
2000,0.757812
2500,0.671875
3000,-0.898438
3500,-0.648438
4000,-0.789062
4500,-0.859375
5000,-0.828125
5500,-0.687500
6000,-0.937500
6500,-0.828125
7000,-0.414062
7500,0.765625
8000,0.890625
8500,0.867188
9000,0.765625
9500,0.351562
10000,0.257812
10500,-0.781250
11000,-0.804688
11500,-0.890625
12000,-0.843750
12500,-0.757812
13000,-0.867188
13500,0.796875
14000,0.453125
14500,0.898438
15000,0.914062
15500,0.882812
16000,0.851562
16500,0.882812
17000,-0.859375
17500,-0.914062
18000,-0.789062
18500,-0.843750
19000,-0.531250
19500,-0.625000
20000,-0.742188
20500,-0.570312
21000,-0.750000
21500,0.757812
22000,-0.882812
22500,-0.820312
23000,-0.789062
23500,-0.914062
24000,-0.570312
24500,-0.593750
25000,-0.835938
25500,-0.664062
26000,-0.812500
26500,-0.812500
27000,-0.789062
27500,-0.851562
28000,-0.914062
28500,-0.953125
29000,-0.843750
29500,0.898438
30000,-0.765625
30500,0.687500
31000,-0.796875
31500,-0.750000
32000,-0.781250
32500,-0.914062
33000,0.867188
33500,0.875000
34000,0.453125
34500,0.890625
35000,0.671875
35500,-0.718750
36000,-0.718750
36500,-0.726562
37000,-0.906250
37500,-0.835938
38000,0.648438
38500,-0.867188
39000,0.953125
39500,0.867188
40000,0.734375
40500,0.906250
41000,0.875000
41500,-0.789062
42000,-0.617188
42500,-0.914062
43000,-0.734375
43500,0.898438
44000,-0.835938
44500,0.593750
45000,0.835938
45500,-0.898438
46000,0.890625
46500,0.875000
47000,-0.054688
47500,0.921875
48000,0.742188
48500,0.812500
49000,-0.734375
49500,0.726562
50000,0.968750
