sweep,magnetizzazione_su_spin
500,-0.859375
1000,-0.828125
1500,-0.921875
2000,-0.968750
2500,-0.843750
3000,-0.914062
3500,-0.867188
4000,-0.828125
4500,-0.898438
5000,-0.921875
5500,-0.695312
6000,-0.929688
6500,-0.851562
7000,-0.937500
7500,-0.843750
8000,-0.843750
8500,-0.679688
9000,-0.882812
9500,-0.937500
10000,-0.859375
10500,-0.882812
11000,-0.851562
11500,-0.914062
12000,-0.875000
12500,-0.476562
13000,-0.875000
13500,-0.921875
14000,-0.835938
14500,-0.843750
15000,-0.929688
15500,-0.976562
16000,-0.820312
16500,-0.750000
17000,-0.960938
17500,-0.789062
18000,-0.882812
18500,-0.898438
19000,-0.890625
19500,-0.929688
20000,-0.781250
20500,-0.851562
21000,-0.976562
21500,-0.843750
22000,-0.953125
22500,-0.851562
23000,-0.875000
23500,-0.851562
24000,-0.937500
24500,-0.687500
25000,-0.875000
25500,-0.906250
26000,-0.859375
26500,-0.898438
27000,-0.828125
27500,-0.929688
28000,-0.890625
28500,-0.882812
29000,0.882812
29500,0.828125
30000,0.929688
30500,0.843750
31000,0.843750
31500,0.914062
32000,0.898438
32500,0.960938
33000,0.953125
33500,0.945312
34000,0.859375
34500,0.898438
35000,0.937500
35500,0.898438
36000,0.882812
36500,0.898438
37000,0.953125
37500,0.882812
38000,0.890625
38500,0.906250
39000,0.898438
39500,0.890625
40000,0.960938
40500,0.875000
41000,0.835938
41500,0.765625
42000,0.929688
42500,0.875000
43000,0.960938
43500,0.812500
44000,0.921875
44500,0.937500
45000,0.843750
45500,0.796875
46000,0.921875
46500,0.914062
47000,0.867188
47500,0.945312
48000,0.937500
48500,0.898438
49000,0.867188
49500,0.914062
50000,0.945312
