sweep,magnetizzazione_su_spin
500,1.000000
1000,0.992188
1500,1.000000
2000,0.976562
2500,0.968750
3000,0.992188
3500,0.992188
4000,1.000000
4500,1.000000
5000,0.992188
5500,1.000000
6000,0.984375
6500,1.000000
7000,1.000000
7500,0.992188
8000,0.984375
8500,1.000000
9000,1.000000
9500,0.992188
10000,1.000000
10500,1.000000
11000,0.984375
11500,0.976562
12000,0.984375
12500,0.992188
13000,0.984375
13500,0.992188
14000,1.000000
14500,0.968750
15000,0.984375
15500,0.992188
16000,1.000000
16500,1.000000
17000,0.992188
17500,0.992188
18000,0.984375
18500,0.992188
19000,1.000000
19500,0.992188
20000,0.992188
20500,0.984375
21000,0.984375
21500,1.000000
22000,0.984375
22500,1.000000
23000,0.992188
23500,1.000000
24000,1.000000
24500,0.992188
25000,1.000000
25500,0.992188
26000,1.000000
26500,0.992188
27000,0.968750
27500,0.992188
28000,0.984375
28500,0.992188
29000,1.000000
29500,1.000000
30000,0.984375
30500,1.000000
31000,0.976562
31500,1.000000
32000,0.992188
32500,0.976562
33000,1.000000
33500,0.992188
34000,1.000000
34500,0.992188
35000,0.976562
35500,1.000000
36000,0.953125
36500,0.992188
37000,0.968750
37500,1.000000
38000,1.000000
38500,0.992188
39000,1.000000
39500,1.000000
40000,0.992188
40500,1.000000
41000,1.000000
41500,0.984375
42000,1.000000
42500,1.000000
43000,0.984375
43500,0.992188
44000,0.992188
44500,1.000000
45000,0.984375
45500,0.984375
46000,1.000000
46500,0.992188
47000,0.992188
47500,0.992188
48000,0.992188
48500,0.992188
49000,0.984375
49500,0.976562
50000,0.984375
