sweep,magnetizzazione_su_spin
500,0.898438
1000,0.867188
1500,0.703125
2000,0.914062
2500,-0.859375
3000,0.679688
3500,-0.804688
4000,-0.882812
4500,-0.734375
5000,-0.859375
5500,0.890625
6000,0.609375
6500,0.820312
7000,-0.570312
7500,-0.882812
8000,-0.429688
8500,-0.648438
9000,-0.867188
9500,0.687500
10000,-0.539062
10500,0.742188
11000,0.812500
11500,0.796875
12000,-0.742188
12500,-0.820312
13000,0.851562
13500,0.523438
14000,0.914062
14500,0.828125
15000,-0.710938
15500,0.804688
16000,-0.851562
16500,-0.921875
17000,0.781250
17500,0.812500
18000,0.820312
18500,-0.820312
19000,0.648438
19500,-0.773438
20000,-0.632812
20500,-0.648438
21000,0.710938
21500,0.734375
22000,0.742188
22500,0.179688
23000,0.718750
23500,0.382812
24000,-0.812500
24500,0.742188
25000,0.781250
25500,0.601562
26000,0.796875
26500,-0.789062
27000,-0.507812
27500,-0.796875
28000,-0.890625
28500,-0.835938
29000,-0.476562
29500,0.796875
30000,-0.523438
30500,-0.820312
31000,0.757812
31500,-0.687500
32000,0.710938
32500,-0.773438
33000,0.867188
33500,-0.648438
34000,0.804688
34500,0.882812
35000,0.328125
35500,0.703125
36000,-0.656250
36500,0.765625
37000,-0.781250
37500,-0.828125
38000,-0.585938
38500,-0.781250
39000,0.914062
39500,-0.843750
40000,-0.789062
40500,-0.875000
41000,-0.828125
41500,-0.460938
42000,0.187500
42500,0.859375
43000,0.812500
43500,-0.656250
44000,-0.757812
44500,0.484375
45000,-0.578125
45500,0.750000
46000,0.695312
46500,-0.757812
47000,-0.781250
47500,0.476562
48000,-0.835938
48500,-0.812500
49000,-0.914062
49500,-0.882812
50000,-0.945312
