sweep,magnetizzazione_su_spin
500,0.882812
1000,0.937500
1500,0.929688
2000,0.859375
2500,0.914062
3000,0.906250
3500,0.882812
4000,0.937500
4500,0.929688
5000,0.875000
5500,0.835938
6000,0.859375
6500,0.960938
7000,0.859375
7500,0.945312
8000,0.843750
8500,0.929688
9000,0.820312
9500,0.859375
10000,0.968750
10500,0.906250
11000,0.914062
11500,0.937500
12000,0.859375
12500,0.968750
13000,0.937500
13500,0.851562
14000,0.976562
14500,0.937500
15000,0.898438
15500,0.968750
16000,0.882812
16500,0.835938
17000,0.695312
17500,0.921875
18000,0.953125
18500,0.898438
19000,0.882812
19500,0.953125
20000,0.937500
20500,0.945312
21000,0.945312
21500,0.890625
22000,0.906250
22500,0.906250
23000,0.929688
23500,0.945312
24000,0.828125
24500,0.914062
25000,0.843750
25500,0.898438
26000,0.914062
26500,0.937500
27000,0.929688
27500,0.898438
28000,0.937500
28500,0.929688
29000,0.718750
29500,0.875000
30000,0.921875
30500,0.789062
31000,0.937500
31500,0.937500
32000,0.945312
32500,0.953125
33000,0.828125
33500,0.890625
34000,0.929688
34500,0.789062
35000,0.914062
35500,0.890625
36000,0.929688
36500,0.968750
37000,0.945312
37500,0.890625
38000,0.984375
38500,0.843750
39000,0.937500
39500,0.937500
40000,0.867188
40500,0.851562
41000,0.992188
41500,0.851562
42000,0.898438
42500,0.921875
43000,0.953125
43500,0.867188
44000,0.929688
44500,0.851562
45000,0.835938
45500,0.992188
46000,0.945312
46500,0.929688
47000,0.929688
47500,0.875000
48000,0.960938
48500,0.906250
49000,0.843750
49500,0.937500
50000,0.937500
